TotalSteps,TrackerDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,source,steps_clean,steps_flag_outlier,minutes_flag_over_1440,user_id,date,total_minutes_asleep,total_minutes_awake,avg_sleep_efficiency,segment_count,has_unknown_main_sleep,rhr_clean_daily,rhr_flag_invalid_daily
12329.0,8.81,86.0,34.0,183.0,1157.0,2495.0,Fitbit,12329.0,0,1,U_GVWRDMLY4LYK,2024-10-03,360.0,35.0,88.0,1,0,89.9,0
11012.0,7.87,52.0,36.0,218.0,1318.0,2528.0,Fitbit,11012.0,0,1,U_GVWRDMLY4LYK,2024-10-04,435.0,60.0,82.0,2,0,92.0,0
7200.0,5.14,45.0,32.0,170.0,1367.0,2220.0,Fitbit,7200.0,0,1,U_GVWRDMLY4LYK,2024-10-06,360.0,22.0,85.0,1,0,89.9,0
10807.0,7.72,53.0,11.0,33.0,1222.0,2250.0,Fitbit,10807.0,0,0,U_GVWRDMLY4LYK,2024-10-09,360.0,49.0,81.0,1,0,83.4,0
9338.0,6.67,52.0,1.0,,1286.0,2060.0,Fitbit,9338.0,0,0,U_GVWRDMLY4LYK,2024-10-10,274.0,59.0,84.0,1,0,86.0,0
6006.0,4.29,40.0,33.0,167.0,1284.0,2317.0,Fitbit,6006.0,0,1,U_5NQ4FMYZYCWT,2024-01-13,161.0,5.0,85.0,1,0,,
9743.0,6.96,36.0,27.0,,1303.0,1932.0,Fitbit,9743.0,0,0,U_5NQ4FMYZYCWT,2024-01-31,360.0,22.0,85.0,1,0,,
9925.0,,75.0,1.0,51.0,1268.0,2149.0,Fitbit,9925.0,0,0,U_5NQ4FMYZYCWT,2024-02-27,131.0,45.0,91.0,1,0,,
7124.0,5.09,46.0,,5.0,1374.0,2465.0,Fitbit,7124.0,0,0,U_5NQ4FMYZYCWT,2024-03-14,271.0,79.0,78.5,2,1,,
9104.0,6.5,37.0,23.0,95.0,1235.0,2541.0,Fitbit,9104.0,0,0,U_5NQ4FMYZYCWT,2024-03-16,114.0,20.0,87.0,1,0,,
10949.0,7.82,,7.0,211.0,,2823.0,Fitbit,10949.0,0,0,U_5NQ4FMYZYCWT,2024-03-20,106.0,,85.0,1,0,,
5510.0,3.94,,27.0,208.0,1261.0,2005.0,Fitbit,5510.0,0,1,U_5NQ4FMYZYCWT,2024-05-04,324.0,72.0,71.0,2,0,,
7979.0,5.7,31.0,31.0,,1302.0,2093.0,Fitbit,7979.0,0,0,U_5NQ4FMYZYCWT,2024-05-07,96.0,0.0,82.0,1,0,,
8669.0,,,15.0,171.0,1264.0,2490.0,Fitbit,8669.0,0,1,U_5NQ4FMYZYCWT,2024-05-27,360.0,,,1,1,,
7184.0,5.13,57.0,,103.0,1237.0,1903.0,Fitbit,7184.0,0,0,U_5NQ4FMYZYCWT,2024-06-22,,,77.0,1,0,,
8900.0,6.36,38.0,0.0,15.0,1304.0,2018.0,Fitbit,8900.0,0,0,U_5NQ4FMYZYCWT,2024-06-30,360.0,44.0,63.0,1,0,,
7993.0,5.71,46.0,,71.0,,2113.0,Fitbit,7993.0,0,0,U_5NQ4FMYZYCWT,2024-07-10,284.0,35.0,82.5,2,0,,
8353.0,5.97,44.0,,214.0,1236.0,2316.0,Fitbit,8353.0,0,1,U_5NQ4FMYZYCWT,2024-09-04,525.0,93.0,85.5,2,0,,
6493.0,4.64,41.0,18.0,28.0,1302.0,2347.0,Fitbit,6493.0,0,0,U_5NQ4FMYZYCWT,2024-09-14,142.0,38.0,84.0,1,0,,
9015.0,6.44,,36.0,127.0,1229.0,2412.0,Fitbit,9015.0,0,0,U_5NQ4FMYZYCWT,2024-09-19,360.0,52.0,78.0,1,0,,
8148.0,5.82,30.0,,117.0,1211.0,2380.0,Fitbit,8148.0,0,0,U_5NQ4FMYZYCWT,2024-09-27,349.0,59.0,81.0,1,0,,
9430.0,6.74,64.0,11.0,2.0,1310.0,2342.0,Fitbit,9430.0,0,0,U_5NQ4FMYZYCWT,2024-10-04,517.0,48.0,79.5,2,0,,
10715.0,7.65,58.0,11.0,,1228.0,2162.0,Fitbit,10715.0,0,0,U_5NQ4FMYZYCWT,2024-10-08,197.0,42.0,83.0,1,0,,
9045.0,6.46,47.0,18.0,43.0,1268.0,2236.0,Fitbit,9045.0,0,0,U_5NQ4FMYZYCWT,2024-10-10,336.0,54.0,88.5,2,1,,
6941.0,4.96,26.0,2.0,,1370.0,2276.0,Fitbit,6941.0,0,0,U_5NQ4FMYZYCWT,2024-11-16,437.0,69.0,85.0,2,1,,
7290.0,5.21,29.0,6.0,158.0,1334.0,2113.0,Fitbit,7290.0,0,1,U_5NQ4FMYZYCWT,2024-12-01,437.0,54.0,84.5,2,0,,
9087.0,6.49,54.0,40.0,57.0,1306.0,2152.0,Fitbit,9087.0,0,1,U_W2PCN9T84AZY,2024-02-16,152.0,52.0,85.0,1,0,,
6978.0,4.98,29.0,20.0,200.0,1229.0,2191.0,Fitbit,6978.0,0,1,U_W2PCN9T84AZY,2024-03-27,317.0,45.0,,1,0,,
10485.0,7.49,72.0,39.0,25.0,1274.0,1877.0,Fitbit,10485.0,0,0,U_W2PCN9T84AZY,2024-04-04,359.0,33.0,84.0,1,0,,
4590.0,3.28,11.0,25.0,155.0,1389.0,,Fitbit,4590.0,0,1,U_W2PCN9T84AZY,2024-05-08,114.0,60.0,80.0,1,0,,
6947.0,4.96,40.0,,113.0,1278.0,2366.0,Fitbit,6947.0,0,0,U_W2PCN9T84AZY,2024-05-23,234.0,47.0,78.0,1,0,,
7751.0,5.54,,32.0,149.0,1235.0,2058.0,Fitbit,7751.0,0,0,U_W2PCN9T84AZY,2024-05-28,389.0,41.0,81.66666666666667,3,1,,
8402.0,6.0,53.0,,154.0,,2361.0,Fitbit,8402.0,0,0,U_W2PCN9T84AZY,2024-06-10,360.0,45.0,75.0,1,0,,
,5.78,48.0,36.0,181.0,1325.0,2147.0,Fitbit,,0,1,U_W2PCN9T84AZY,2024-08-21,497.0,45.0,92.5,2,1,,
7321.0,5.23,34.0,29.0,157.0,1269.0,2270.0,Fitbit,7321.0,0,1,U_W2PCN9T84AZY,2024-09-16,242.0,61.0,81.5,2,1,,
6530.0,4.66,30.0,31.0,,1286.0,2293.0,Fitbit,6530.0,0,0,U_W2PCN9T84AZY,2024-09-22,254.0,29.0,85.0,2,0,,
6344.0,4.53,30.0,2.0,123.0,1293.0,2162.0,Fitbit,6344.0,0,1,U_W2PCN9T84AZY,2024-09-29,454.0,98.0,84.66666666666667,3,0,,
7060.0,5.04,44.0,40.0,190.0,1268.0,2461.0,Fitbit,7060.0,0,1,U_W2PCN9T84AZY,2024-10-22,317.0,26.0,93.0,1,0,,
8332.0,5.95,76.0,,10.0,1199.0,2331.0,Fitbit,8332.0,0,0,U_W2PCN9T84AZY,2024-11-03,161.0,60.0,92.0,1,0,,
9510.0,6.79,57.0,22.0,180.0,1239.0,2267.0,Fitbit,9510.0,0,1,U_W2PCN9T84AZY,2024-12-02,360.0,47.0,91.0,1,0,,
9357.0,6.68,49.0,28.0,102.0,1239.0,2442.0,Fitbit,9357.0,0,0,U_1ERTJ5PHT0HL,2024-01-06,256.0,37.0,85.0,1,0,,
9985.0,7.13,75.0,11.0,55.0,1343.0,2098.0,Fitbit,9985.0,0,1,U_1ERTJ5PHT0HL,2024-03-24,360.0,13.0,91.0,1,1,,
10819.0,7.73,88.0,33.0,5.0,1318.0,2542.0,Fitbit,10819.0,0,1,U_1ERTJ5PHT0HL,2024-04-10,262.0,56.0,80.0,2,1,,
8518.0,6.08,54.0,40.0,150.0,1305.0,1967.0,Fitbit,8518.0,0,1,U_1ERTJ5PHT0HL,2024-05-05,360.0,22.0,82.0,1,1,,
14539.0,10.38,99.0,38.0,146.0,,,Fitbit,14539.0,0,0,U_1ERTJ5PHT0HL,2024-06-19,147.0,84.0,82.0,1,0,,
9779.0,6.99,56.0,,203.0,,2498.0,Fitbit,9779.0,0,0,U_1ERTJ5PHT0HL,2024-07-08,231.0,37.0,80.0,1,0,,
9876.0,7.05,70.0,9.0,179.0,1260.0,2244.0,Fitbit,9876.0,0,1,U_1ERTJ5PHT0HL,2024-08-26,360.0,,77.0,1,0,,
11069.0,7.91,91.0,26.0,30.0,1193.0,2367.0,Fitbit,11069.0,0,0,U_1ERTJ5PHT0HL,2024-08-28,360.0,10.0,74.0,1,0,,
8239.0,5.88,28.0,2.0,204.0,1247.0,2470.0,Fitbit,8239.0,0,1,U_1ERTJ5PHT0HL,2024-09-01,,40.0,,1,1,,
11380.0,8.13,86.0,36.0,49.0,1204.0,2430.0,Fitbit,11380.0,0,0,U_1ERTJ5PHT0HL,2024-09-11,291.0,39.0,88.0,2,0,,
11947.0,8.53,97.0,,167.0,1210.0,2343.0,Fitbit,11947.0,0,1,U_1ERTJ5PHT0HL,2024-09-24,360.0,36.0,85.0,1,0,,
9925.0,7.09,57.0,31.0,99.0,1287.0,2249.0,Fitbit,9925.0,0,1,U_1ERTJ5PHT0HL,2024-10-10,360.0,31.0,73.0,1,0,,
9930.0,7.09,49.0,6.0,62.0,1312.0,2304.0,Fitbit,9930.0,0,0,U_1ERTJ5PHT0HL,2024-10-12,360.0,45.0,87.0,1,0,,
10031.0,7.17,78.0,,4.0,1213.0,2180.0,Fitbit,10031.0,0,0,U_1ERTJ5PHT0HL,2024-10-26,201.0,39.0,93.0,1,0,,
10895.0,7.78,67.0,23.0,,1331.0,2253.0,Fitbit,10895.0,0,0,U_1ERTJ5PHT0HL,2024-11-30,,,79.0,1,0,,
11916.0,8.51,,24.0,204.0,1243.0,2350.0,Fitbit,11916.0,0,1,U_1ERTJ5PHT0HL,2024-12-23,360.0,,87.0,1,0,,
8339.0,5.96,47.0,6.0,,1204.0,2135.0,Fitbit,8339.0,0,0,U_1ERTJ5PHT0HL,2024-12-27,140.0,48.0,,1,0,,
6105.0,4.36,55.0,19.0,45.0,1292.0,2266.0,Fitbit,6105.0,0,0,U_F2GOG72OY0IF,2024-01-13,214.0,35.0,90.0,1,0,,
8722.0,6.23,51.0,25.0,85.0,1268.0,2226.0,Fitbit,8722.0,0,0,U_F2GOG72OY0IF,2024-01-23,349.0,29.0,77.0,1,0,,
8564.0,6.12,62.0,22.0,208.0,1246.0,2008.0,Fitbit,8564.0,0,1,U_F2GOG72OY0IF,2024-02-10,117.0,56.0,83.0,1,0,,
9482.0,6.77,66.0,1.0,196.0,,2343.0,Fitbit,9482.0,0,0,U_F2GOG72OY0IF,2024-02-15,251.0,109.0,67.0,2,0,,
9389.0,6.71,,7.0,,1217.0,2330.0,Fitbit,9389.0,0,0,U_F2GOG72OY0IF,2024-03-18,264.0,54.0,80.5,2,0,,
9278.0,6.63,,3.0,51.0,1310.0,2266.0,Fitbit,9278.0,0,0,U_F2GOG72OY0IF,2024-04-07,335.0,27.0,76.0,1,0,,
9167.0,6.55,67.0,11.0,137.0,1187.0,2120.0,Fitbit,9167.0,0,0,U_F2GOG72OY0IF,2024-06-07,251.0,,75.0,1,0,,
8561.0,6.12,38.0,3.0,67.0,1231.0,2541.0,Fitbit,8561.0,0,0,U_F2GOG72OY0IF,2024-06-15,184.0,18.0,86.0,1,0,,
7988.0,5.71,45.0,7.0,108.0,1296.0,2547.0,Fitbit,7988.0,0,1,U_F2GOG72OY0IF,2024-07-28,514.0,76.0,82.0,2,0,,
13019.0,9.3,105.0,32.0,131.0,1334.0,2061.0,Fitbit,13019.0,0,1,U_F2GOG72OY0IF,2024-08-05,360.0,45.0,90.0,1,0,,
7450.0,5.32,66.0,29.0,182.0,1227.0,1434.0,Fitbit,7450.0,0,1,U_F2GOG72OY0IF,2024-08-14,235.0,66.0,87.5,2,0,,
11357.0,8.11,61.0,23.0,73.0,1340.0,1719.0,Fitbit,11357.0,0,1,U_F2GOG72OY0IF,2024-08-30,488.0,66.0,78.0,2,1,,
9182.0,6.56,61.0,11.0,143.0,1265.0,2160.0,Fitbit,9182.0,0,1,U_F2GOG72OY0IF,2024-10-02,,62.0,86.0,1,0,,
9629.0,,66.0,,27.0,1296.0,2015.0,Fitbit,9629.0,0,0,U_F2GOG72OY0IF,2024-11-06,114.0,94.0,83.5,2,0,,
,8.04,,18.0,18.0,1193.0,2005.0,Fitbit,,0,0,U_F2GOG72OY0IF,2024-11-22,121.0,27.0,91.0,1,0,,
659.0,0.47,0.0,27.0,,1311.0,,Fitbit,659.0,0,0,U_V5USGIOTIRZQ,2024-01-07,480.0,124.0,84.0,3,0,,
3988.0,2.85,4.0,,66.0,1347.0,2095.0,Fitbit,3988.0,0,0,U_V5USGIOTIRZQ,2024-02-04,360.0,48.0,85.0,1,0,,
0.0,0.0,0.0,28.0,128.0,1409.0,1997.0,Fitbit,0.0,0,1,U_V5USGIOTIRZQ,2024-04-07,607.0,93.0,83.33333333333333,3,0,,
3579.0,2.56,3.0,25.0,219.0,1228.0,2135.0,Fitbit,3579.0,0,1,U_V5USGIOTIRZQ,2024-04-09,343.0,76.0,87.5,2,0,,
4456.0,3.18,41.0,38.0,,1274.0,1848.0,Fitbit,4456.0,0,0,U_V5USGIOTIRZQ,2024-04-28,201.0,24.0,89.0,1,0,,
1621.0,1.16,7.0,15.0,171.0,,2255.0,Fitbit,1621.0,0,0,U_V5USGIOTIRZQ,2024-05-02,334.0,66.0,92.0,2,1,,
3251.0,2.32,24.0,4.0,149.0,,1743.0,Fitbit,3251.0,0,0,U_V5USGIOTIRZQ,2024-05-05,360.0,,88.0,1,0,,
6491.0,,44.0,13.0,206.0,1223.0,2366.0,Fitbit,6491.0,0,1,U_V5USGIOTIRZQ,2024-06-12,206.0,54.0,83.0,1,0,,
4371.0,,12.0,34.0,153.0,1257.0,1943.0,Fitbit,4371.0,0,1,U_V5USGIOTIRZQ,2024-06-25,,19.0,95.0,1,0,,
4793.0,3.42,,10.0,,1386.0,2156.0,Fitbit,4793.0,0,0,U_V5USGIOTIRZQ,2024-07-12,360.0,29.0,90.0,1,1,,
6805.0,4.86,56.0,11.0,90.0,1332.0,2206.0,Fitbit,6805.0,0,1,U_V5USGIOTIRZQ,2024-08-19,509.0,48.0,83.5,2,0,,
5674.0,4.05,38.0,24.0,145.0,1327.0,1895.0,Fitbit,5674.0,0,1,U_V5USGIOTIRZQ,2024-10-04,116.0,43.0,97.0,1,0,,
5147.0,3.68,28.0,14.0,2.0,1273.0,2136.0,Fitbit,5147.0,0,0,U_V5USGIOTIRZQ,2024-10-07,360.0,31.0,76.0,1,0,,
5529.0,3.95,42.0,14.0,,1348.0,1866.0,Fitbit,5529.0,0,0,U_V5USGIOTIRZQ,2024-10-21,360.0,28.0,88.0,1,0,,
2164.0,1.55,0.0,29.0,123.0,1319.0,1882.0,Fitbit,2164.0,0,1,U_V5USGIOTIRZQ,2024-10-28,360.0,16.0,,1,1,,
4923.0,3.52,34.0,26.0,175.0,,2137.0,Fitbit,4923.0,0,0,U_V5USGIOTIRZQ,2024-10-30,204.0,,87.0,1,0,,
3220.0,2.3,25.0,21.0,62.0,,2277.0,Fitbit,3220.0,0,0,U_V5USGIOTIRZQ,2024-11-26,314.0,48.0,86.5,2,0,,
2186.0,1.56,20.0,14.0,148.0,1406.0,1650.0,Fitbit,2186.0,0,1,U_V5USGIOTIRZQ,2024-12-15,510.0,86.0,84.5,2,0,,
10177.0,7.27,57.0,33.0,6.0,,2657.0,Fitbit,10177.0,0,0,U_TZE5R5UQPGB7,2024-02-18,263.0,39.0,74.0,1,0,,
11485.0,8.2,61.0,0.0,77.0,1244.0,,Fitbit,11485.0,0,0,U_TZE5R5UQPGB7,2024-03-13,117.0,,83.0,1,0,,
12957.0,9.26,98.0,28.0,,1203.0,2199.0,Fitbit,12957.0,0,0,U_TZE5R5UQPGB7,2024-04-24,192.0,28.0,93.0,1,0,,
9736.0,6.95,66.0,38.0,120.0,1314.0,2396.0,Fitbit,9736.0,0,1,U_TZE5R5UQPGB7,2024-04-30,283.0,46.0,78.0,2,0,,
10251.0,7.32,68.0,18.0,202.0,1315.0,2361.0,Fitbit,10251.0,0,1,U_TZE5R5UQPGB7,2024-05-04,,53.0,87.0,1,0,,
8003.0,5.72,52.0,36.0,5.0,,1992.0,Fitbit,8003.0,0,0,U_TZE5R5UQPGB7,2024-05-19,352.0,38.0,87.0,1,1,,
9077.0,,58.0,,17.0,,2385.0,Fitbit,9077.0,0,0,U_TZE5R5UQPGB7,2024-06-21,360.0,5.0,80.0,1,0,,
10750.0,7.68,94.0,39.0,205.0,1259.0,2361.0,Fitbit,10750.0,0,1,U_TZE5R5UQPGB7,2024-08-02,360.0,88.0,80.0,1,0,,
9297.0,,39.0,39.0,142.0,1241.0,2095.0,Fitbit,9297.0,0,1,U_TZE5R5UQPGB7,2024-08-09,360.0,76.0,81.0,1,0,,
12552.0,8.97,,,181.0,1230.0,,Fitbit,12552.0,0,0,U_TZE5R5UQPGB7,2024-08-16,360.0,0.0,78.0,1,0,,
11930.0,8.52,,40.0,155.0,,2211.0,Fitbit,11930.0,0,0,U_TZE5R5UQPGB7,2024-09-10,360.0,61.0,74.0,1,0,,
12832.0,9.17,94.0,21.0,138.0,1169.0,2432.0,Fitbit,12832.0,0,0,U_TZE5R5UQPGB7,2024-10-01,314.0,153.0,81.33333333333333,3,0,,
9429.0,6.74,55.0,24.0,173.0,1238.0,2730.0,Fitbit,9429.0,0,1,U_TZE5R5UQPGB7,2024-12-15,360.0,,83.0,1,0,,
7618.0,5.44,55.0,15.0,35.0,1259.0,2257.0,Fitbit,7618.0,0,0,U_TZE5R5UQPGB7,2024-12-22,291.0,79.0,89.0,2,0,,
10396.0,7.43,60.0,35.0,215.0,1311.0,2591.0,Fitbit,10396.0,0,1,U_GVWRDMLY4LYK,2024-01-26,169.0,33.0,71.0,1,0,,
10889.0,7.78,72.0,25.0,70.0,1167.0,2453.0,Fitbit,10889.0,0,0,U_GVWRDMLY4LYK,2024-02-01,498.0,58.0,88.0,2,0,,
10178.0,7.27,65.0,0.0,72.0,1328.0,2517.0,Fitbit,10178.0,0,1,U_GVWRDMLY4LYK,2024-03-08,360.0,46.0,85.0,1,0,,
9078.0,6.48,54.0,22.0,142.0,1294.0,2574.0,Fitbit,9078.0,0,1,U_GVWRDMLY4LYK,2024-03-15,,18.0,90.0,1,0,,
10521.0,7.51,47.0,19.0,90.0,1274.0,2487.0,Fitbit,10521.0,0,0,U_GVWRDMLY4LYK,2024-04-08,360.0,,92.0,1,0,,
6923.0,4.95,26.0,37.0,,1384.0,2421.0,Fitbit,6923.0,0,1,U_GVWRDMLY4LYK,2024-04-24,546.0,44.0,88.0,2,0,,
8392.0,5.99,42.0,35.0,190.0,1201.0,2265.0,Fitbit,8392.0,0,1,U_GVWRDMLY4LYK,2024-05-03,360.0,49.0,90.0,1,1,,
9547.0,6.82,49.0,2.0,94.0,1351.0,2026.0,Fitbit,9547.0,0,1,U_GVWRDMLY4LYK,2024-05-06,360.0,49.0,90.0,1,0,,
9165.0,6.55,31.0,12.0,99.0,1264.0,1972.0,Fitbit,9165.0,0,0,U_GVWRDMLY4LYK,2024-05-13,214.0,42.0,78.0,1,0,,
8756.0,6.25,68.0,21.0,39.0,1211.0,2267.0,Fitbit,8756.0,0,0,U_GVWRDMLY4LYK,2024-05-16,360.0,57.0,87.0,1,0,,
10266.0,7.33,,0.0,182.0,,2341.0,Fitbit,10266.0,0,0,U_GVWRDMLY4LYK,2024-06-20,360.0,,96.0,1,0,,
11243.0,8.03,81.0,39.0,129.0,1272.0,2363.0,Fitbit,11243.0,0,1,U_GVWRDMLY4LYK,2024-07-04,360.0,47.0,88.0,1,0,,
5592.0,3.99,42.0,0.0,33.0,1395.0,2451.0,Fitbit,5592.0,0,1,U_GVWRDMLY4LYK,2024-07-28,321.0,82.0,84.0,2,0,,
7493.0,5.35,41.0,20.0,48.0,1332.0,2080.0,Fitbit,7493.0,0,1,U_GVWRDMLY4LYK,2024-08-13,246.0,49.0,79.5,2,1,,
9254.0,6.61,58.0,,184.0,1253.0,2822.0,Fitbit,9254.0,0,1,U_GVWRDMLY4LYK,2024-08-22,214.0,28.0,81.5,2,0,,
10462.0,7.47,75.0,1.0,5.0,,2151.0,Fitbit,10462.0,0,0,U_GVWRDMLY4LYK,2024-09-18,397.0,116.0,86.66666666666667,3,0,,
9071.0,6.48,55.0,37.0,80.0,1267.0,2428.0,Fitbit,9071.0,0,0,U_5NQ4FMYZYCWT,2024-01-08,,,,,,69.9,0
7143.0,5.1,38.0,7.0,91.0,1248.0,1872.0,Fitbit,7143.0,0,0,U_5NQ4FMYZYCWT,2024-01-09,,,,,,69.4,0
9023.0,6.45,,,45.0,1340.0,2548.0,Fitbit,9023.0,0,0,U_5NQ4FMYZYCWT,2024-01-22,,,,,,66.0,0
8732.0,6.24,45.0,6.0,211.0,1225.0,2009.0,Fitbit,8732.0,0,1,U_5NQ4FMYZYCWT,2024-02-01,,,,,,,0
10350.0,7.39,79.0,26.0,117.0,1235.0,2449.0,Fitbit,10350.0,0,1,U_5NQ4FMYZYCWT,2024-02-21,,,,,,59.6,0
7646.0,5.46,36.0,9.0,78.0,1290.0,2289.0,Fitbit,7646.0,0,0,U_5NQ4FMYZYCWT,2024-02-24,,,,,,74.1,0
10801.0,7.71,62.0,21.0,27.0,1335.0,2891.0,Fitbit,10801.0,0,1,U_5NQ4FMYZYCWT,2024-02-29,,,,,,62.7,0
7266.0,5.19,34.0,28.0,220.0,1374.0,2098.0,Fitbit,7266.0,0,1,U_5NQ4FMYZYCWT,2024-03-18,,,,,,66.2,0
7292.0,5.21,26.0,17.0,107.0,1366.0,2536.0,Fitbit,7292.0,0,1,U_5NQ4FMYZYCWT,2024-03-29,,,,,,69.4,0
4944.0,3.53,1.0,13.0,106.0,1348.0,1913.0,Fitbit,4944.0,0,1,U_5NQ4FMYZYCWT,2024-04-06,,,,,,70.2,0
8866.0,6.33,75.0,4.0,85.0,1209.0,2170.0,Fitbit,8866.0,0,0,U_5NQ4FMYZYCWT,2024-04-14,,,,,,68.3,0
7219.0,5.16,54.0,,118.0,1253.0,1747.0,Fitbit,7219.0,0,0,U_5NQ4FMYZYCWT,2024-05-29,,,,,,,0
11521.0,8.23,74.0,39.0,111.0,1303.0,2740.0,Fitbit,11521.0,0,1,U_5NQ4FMYZYCWT,2024-06-03,,,,,,72.7,0
8602.0,6.14,50.0,11.0,72.0,1230.0,2545.0,Fitbit,8602.0,0,0,U_5NQ4FMYZYCWT,2024-06-10,,,,,,60.0,0
9286.0,6.63,51.0,1.0,,1244.0,2241.0,Fitbit,9286.0,0,0,U_5NQ4FMYZYCWT,2024-06-26,,,,,,,0
5816.0,4.15,31.0,34.0,37.0,1337.0,1907.0,Fitbit,5816.0,0,0,U_5NQ4FMYZYCWT,2024-07-14,,,,,,,0
8680.0,6.2,58.0,22.0,71.0,1207.0,2174.0,Fitbit,8680.0,0,0,U_5NQ4FMYZYCWT,2024-07-15,,,,,,56.5,0
3586.0,2.56,33.0,32.0,152.0,1263.0,2052.0,Fitbit,3586.0,0,1,U_5NQ4FMYZYCWT,2024-07-20,,,,,,76.4,0
6318.0,4.51,52.0,14.0,220.0,1373.0,2244.0,Fitbit,6318.0,0,1,U_5NQ4FMYZYCWT,2024-07-27,,,,,,,0
8321.0,5.94,59.0,36.0,143.0,1198.0,2596.0,Fitbit,8321.0,0,0,U_5NQ4FMYZYCWT,2024-07-28,,,,,,68.1,0
9958.0,7.11,71.0,29.0,,1360.0,2577.0,Fitbit,9958.0,0,1,U_5NQ4FMYZYCWT,2024-08-01,,,,,,68.4,0
10256.0,7.33,65.0,5.0,0.0,1188.0,2047.0,Fitbit,10256.0,0,0,U_5NQ4FMYZYCWT,2024-08-02,,,,,,64.7,0
8321.0,5.94,54.0,36.0,178.0,1322.0,2575.0,Fitbit,8321.0,0,1,U_5NQ4FMYZYCWT,2024-08-31,,,,,,67.8,0
8459.0,6.04,,38.0,,1287.0,2469.0,Fitbit,8459.0,0,0,U_5NQ4FMYZYCWT,2024-09-30,,,,,,70.1,0
9026.0,6.45,,27.0,176.0,1306.0,1929.0,Fitbit,9026.0,0,1,U_5NQ4FMYZYCWT,2024-10-03,,,,,,67.5,0
9735.0,6.95,42.0,,134.0,1188.0,2077.0,Fitbit,9735.0,0,0,U_5NQ4FMYZYCWT,2024-10-22,,,,,,68.6,0
8447.0,6.03,75.0,,18.0,1272.0,2676.0,Fitbit,8447.0,0,0,U_5NQ4FMYZYCWT,2024-11-14,,,,,,69.5,0
10507.0,7.5,72.0,15.0,71.0,1203.0,2417.0,Fitbit,10507.0,0,0,U_5NQ4FMYZYCWT,2024-11-25,,,,,,61.7,0
9659.0,6.9,,34.0,80.0,,1953.0,Fitbit,9659.0,0,0,U_5NQ4FMYZYCWT,2024-11-29,,,,,,66.8,0
9096.0,6.5,,14.0,1.0,1260.0,1932.0,Fitbit,9096.0,0,0,U_5NQ4FMYZYCWT,2024-12-04,,,,,,69.5,0
11356.0,8.11,69.0,13.0,152.0,1189.0,2287.0,Fitbit,11356.0,0,0,U_5NQ4FMYZYCWT,2024-12-18,,,,,,73.5,0
9598.0,,58.0,,70.0,,2334.0,Fitbit,9598.0,0,0,U_W2PCN9T84AZY,2024-01-01,,,,,,74.2,0
7337.0,5.24,22.0,18.0,84.0,1360.0,,Fitbit,7337.0,0,1,U_W2PCN9T84AZY,2024-01-04,,,,,,71.5,0
11367.0,8.12,,25.0,130.0,1247.0,2415.0,Fitbit,11367.0,0,0,U_W2PCN9T84AZY,2024-01-12,,,,,,67.0,0
7598.0,5.43,48.0,32.0,150.0,1308.0,,Fitbit,7598.0,0,1,U_W2PCN9T84AZY,2024-01-13,,,,,,82.3,0
6125.0,4.38,40.0,35.0,105.0,1382.0,2047.0,Fitbit,6125.0,0,1,U_W2PCN9T84AZY,2024-02-01,,,,,,78.7,0
,6.65,74.0,32.0,85.0,1187.0,2246.0,Fitbit,,0,0,U_W2PCN9T84AZY,2024-02-12,,,,,,69.3,0
8800.0,6.29,68.0,31.0,102.0,1308.0,2382.0,Fitbit,8800.0,0,1,U_W2PCN9T84AZY,2024-03-18,,,,,,74.6,0
6883.0,4.92,33.0,13.0,142.0,,2345.0,Fitbit,6883.0,0,0,U_W2PCN9T84AZY,2024-04-17,,,,,,,0
9149.0,6.54,48.0,28.0,70.0,1353.0,2321.0,Fitbit,9149.0,0,1,U_W2PCN9T84AZY,2024-04-29,,,,,,69.1,0
6900.0,4.93,,31.0,168.0,,2551.0,Fitbit,6900.0,0,0,U_W2PCN9T84AZY,2024-06-04,,,,,,64.4,0
7365.0,5.26,30.0,0.0,,1305.0,1859.0,Fitbit,7365.0,0,0,U_W2PCN9T84AZY,2024-06-17,,,,,,67.0,0
9025.0,6.45,57.0,14.0,99.0,,2381.0,Fitbit,9025.0,0,0,U_W2PCN9T84AZY,2024-06-26,,,,,,74.7,0
5585.0,3.99,29.0,38.0,146.0,1315.0,2279.0,Fitbit,5585.0,0,1,U_W2PCN9T84AZY,2024-07-14,,,,,,61.9,0
10261.0,7.33,57.0,37.0,91.0,1274.0,2088.0,Fitbit,10261.0,0,1,U_W2PCN9T84AZY,2024-07-17,,,,,,72.4,0
9456.0,6.75,62.0,21.0,118.0,1222.0,2309.0,Fitbit,9456.0,0,0,U_W2PCN9T84AZY,2024-07-23,,,,,,69.2,0
6262.0,4.47,39.0,26.0,124.0,1222.0,1941.0,Fitbit,6262.0,0,0,U_W2PCN9T84AZY,2024-08-08,,,,,,66.2,0
9115.0,6.51,77.0,13.0,,1275.0,2316.0,Fitbit,9115.0,0,0,U_W2PCN9T84AZY,2024-08-13,,,,,,64.8,0
8088.0,5.78,35.0,28.0,142.0,1219.0,2048.0,Fitbit,8088.0,0,0,U_W2PCN9T84AZY,2024-09-03,,,,,,63.5,0
