Id,ActivityDate,TotalSteps,TrackerDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,source
U_DZP6LFEWVZNV,2024/10/26 00:00,7078,,32,8,,1284,2168.0,Fitbit
U_DZP6LFEWVZNV,27-Oct-2024,2677,1.91,26,,119,1402,2113.0,Fitbit
U_DZP6LFEWVZNV,2024/10/28 00:00,5254,3.75,20,32,124,1227,1955.0,Fitbit
U_DZP6LFEWVZNV,2024/10/29 00:00,7039,5.03,19,33,48,1269,,Fitbit
U_DZP6LFEWVZNV,2024/10/30 00:00,3516,2.51,13,2,141,1353,1739.0,Fitbit
U_DZP6LFEWVZNV,2024-11-01,7265,5.19,48,22,70,1285,2171.0,Fitbit
U_DZP6LFEWVZNV,11/02/2024,4175,2.98,0,24,178,1351,2314.0,Fitbit
U_DZP6LFEWVZNV,2024-11-03,401,0.29,0,36,29,,2033.0,Fitbit
,2024-11-04,6445,4.6,40,11,130,1374,,Fitbit
U_DZP6LFEWVZNV,11/05/2024,5435,3.88,43,,,1217,2272.0,Fitbit
U_DZP6LFEWVZNV,11/06/2024,4243,3.03,25,17,96,1390,1481.0,Fitbit
U_DZP6LFEWVZNV,2024/11/07 00:00,7871,5.62,32,38,59,1259,2041.0,Fitbit
U_DZP6LFEWVZNV,2024-11-08,4916,3.51,11,20,,1372,2319.0,Fitbit
U_DZP6LFEWVZNV,2024-11-09,4988,3.56,,38,,1239,1732.0,Fitbit
U_DZP6LFEWVZNV,2024-11-10,1039,0.74,0,12,44,1287,2032.0,Fitbit
U_DZP6LFEWVZNV,11/11/2024,5871,4.19,19,20,128,1211,2039.0,Fitbit
U_DZP6LFEWVZNV,2024-11-12,7126,5.09,61,37,5,,2021.0,Fitbit
U_DZP6LFEWVZNV,2024-11-13,7218,5.16,61,10,,1285,2373.0,Fitbit
U_DZP6LFEWVZNV,11/14/2024,4747,3.39,18,11,117,1277,1834.0,Fitbit
U_DZP6LFEWVZNV,2024-11-15,4123,2.94,13,2,91,1332,,Fitbit
U_DZP6LFEWVZNV,11/16/2024,4996,3.57,30,27,189,1284,2129.0,Fitbit
U_DZP6LFEWVZNV,2024/11/17 00:00,5988,4.28,17,38,130,1288,2021.0,Fitbit
U_DZP6LFEWVZNV,11/18/2024,4993,3.57,10,20,18,1362,2062.0,Fitbit
U_DZP6LFEWVZNV,2024/11/19 00:00,2938,2.1,14,,80,1313,1901.0,Fitbit
U_DZP6LFEWVZNV,2024/11/20 00:00,6442,,38,28,70,1304,2119.0,Fitbit
U_DZP6LFEWVZNV,2024/11/21 00:00,7825,5.59,44,26,113,1235,2300.0,Fitbit
U_DZP6LFEWVZNV,2024-11-22,9022,6.44,30,37,122,1354,2405.0,Fitbit
U_DZP6LFEWVZNV,2024-11-23,2357,1.68,0,14,91,1388,1975.0,Fitbit
U_DZP6LFEWVZNV,24-Nov-2024,2197,1.57,20,26,,1304,1751.0,Fitbit
U_DZP6LFEWVZNV,2024-11-25,6482,4.63,28,38,160,1300,1904.0,Fitbit
U_DZP6LFEWVZNV,11/26/2024,4182,2.99,1,1,198,1310,2365.0,Fitbit
,11/28/2024,4244,,0,24,161,,1959.0,Fitbit
U_DZP6LFEWVZNV,11/29/2024,4185,,9,1,4,,2135.0,Fitbit
U_DZP6LFEWVZNV,2024/11/30 00:00,3392,2.42,,,,1400,2168.0,Fitbit
U_DZP6LFEWVZNV,01-Dec-2024,,3.31,4,33,67,1283,2031.0,Fitbit
U_DZP6LFEWVZNV,2024/12/02 00:00,2251,1.61,0,2,67,1260,2046.0,Fitbit
U_DZP6LFEWVZNV,2024-12-03,8632,6.17,62,3,47,1325,2495.0,Fitbit
U_DZP6LFEWVZNV,04-Dec-2024,4940,3.53,39,,62,1323,2228.0,Fitbit
U_DZP6LFEWVZNV,05-Dec-2024,5122,3.66,9,,,1389,2058.0,Fitbit
U_DZP6LFEWVZNV,2024-12-06,7731,5.52,36,10,11,1272,2325.0,Fitbit
U_DZP6LFEWVZNV,2024/12/07 00:00,,2.39,51,27,130,1268,2584.0,Fitbit
,08-Dec-2024,2572,1.84,0,24,17,1263,2226.0,Fitbit
U_DZP6LFEWVZNV,09-Dec-2024,5588,3.99,8,29,80,1262,1826.0,Fitbit
,2024/12/10 00:00,5715,4.08,,39,134,1344,2336.0,Fitbit
U_DZP6LFEWVZNV,2024-12-11,6880,4.91,52,22,72,1270,2277.0,Fitbit
U_DZP6LFEWVZNV,12-Dec-2024,4416,3.15,9,8,73,1237,1679.0,Fitbit
U_DZP6LFEWVZNV,2024-12-13,4861,3.47,27,32,3,1216,2296.0,Fitbit
U_DZP6LFEWVZNV,2024-12-14,3121,2.23,30,29,85,1404,1846.0,Fitbit
,2024/12/22 00:00,2375,1.7,,24,12,1344,2267.0,Fitbit
U_DZP6LFEWVZNV,2024/12/23 00:00,3661,2.62,19,27,99,1356,2078.0,Fitbit
U_DZP6LFEWVZNV,12/24/2024,5358,3.83,,38,152,,1436.0,Fitbit
U_DZP6LFEWVZNV,12/25/2024,5804,4.15,10,24,47,1224,2380.0,Fitbit
U_DZP6LFEWVZNV,26-Dec-2024,3666,2.62,24,25,84,1297,2307.0,Fitbit
U_DZP6LFEWVZNV,27-Dec-2024,5937,4.24,35,26,0,1389,1726.0,Fitbit
U_DZP6LFEWVZNV,12/28/2024,5576,3.98,41,25,,1335,2313.0,Fitbit
U_DZP6LFEWVZNV,12/29/2024,3151,2.25,9,5,193,1391,1740.0,Fitbit
U_DZP6LFEWVZNV,2024-12-30,5327,,44,37,218,,2391.0,Fitbit
U_DZP6LFEWVZNV,12/31/2024,7508,5.36,34,12,44,1198,2404.0,Fitbit
U_5Z8VMUHXID4N,2024/01/01 00:00,5471,3.91,35,12,,,2251.0,Fitbit
U_5Z8VMUHXID4N,02-Jan-2024,6556,4.68,23,39,150,1305,1932.0,Fitbit
,2024/01/03 00:00,8142,5.82,44,1,,1304,2701.0,Fitbit
U_5Z8VMUHXID4N,01/04/2024,9420,6.73,51,,0,1229,2137.0,Fitbit
U_5Z8VMUHXID4N,05-Jan-2024,,5.39,62,18,132,1293,1984.0,Fitbit
U_5Z8VMUHXID4N,06-Jan-2024,8375,5.98,42,13,,1325,1906.0,Fitbit
U_5Z8VMUHXID4N,2024/01/07 00:00,6849,4.89,,23,60,1208,2224.0,Fitbit
,08-Jan-2024,4639,3.31,22,27,143,1217,2507.0,Fitbit
U_5Z8VMUHXID4N,2024/01/09 00:00,5328,3.81,7,5,79,,2106.0,Fitbit
U_5Z8VMUHXID4N,2024/01/10 00:00,7219,5.16,34,21,101,,2274.0,Fitbit
U_5Z8VMUHXID4N,2024-01-11,5817,4.16,39,,,1237,,Fitbit
,01/12/2024,10380,7.41,80,,90,,2321.0,Fitbit
U_5Z8VMUHXID4N,01/13/2024,2501,1.79,16,27,16,1273,1809.0,Fitbit
U_5Z8VMUHXID4N,2024-01-14,7087,5.06,37,36,,1324,1563.0,Fitbit
U_5Z8VMUHXID4N,01/15/2024,6252,,26,,113,1281,2230.0,Fitbit
U_5Z8VMUHXID4N,2024/01/16 00:00,5677,4.05,31,5,192,1265,,Fitbit
U_5Z8VMUHXID4N,2024-01-17,6014,4.3,56,33,,1300,1849.0,Fitbit
,01/18/2024,6426,,22,5,200,1385,1892.0,Fitbit
U_5Z8VMUHXID4N,19-Jan-2024,7078,5.06,61,24,82,1271,2210.0,Fitbit
U_5Z8VMUHXID4N,01/20/2024,2928,2.09,11,33,58,1407,1750.0,Fitbit
U_5Z8VMUHXID4N,01/21/2024,4498,3.21,23,,70,1330,1918.0,Fitbit
U_5Z8VMUHXID4N,2024-01-22,7995,5.71,51,31,166,1320,2391.0,Fitbit
U_5Z8VMUHXID4N,23-Jan-2024,7818,5.58,35,0,95,1253,2079.0,Fitbit
U_5Z8VMUHXID4N,2024-01-24,5412,3.87,52,,115,,1843.0,Fitbit
U_5Z8VMUHXID4N,01/25/2024,8719,6.23,,21,181,1190,2213.0,Fitbit
U_5Z8VMUHXID4N,26-Jan-2024,5747,,12,12,,1275,2076.0,Fitbit
U_5Z8VMUHXID4N,28-Jan-2024,7012,5.01,31,24,162,1312,2014.0,Fitbit
U_5Z8VMUHXID4N,29-Jan-2024,7889,5.63,46,38,96,1353,2602.0,Fitbit
U_5Z8VMUHXID4N,2024-01-30,9773,6.98,,17,4,1337,2231.0,Fitbit
U_5Z8VMUHXID4N,31-Jan-2024,7651,5.46,30,25,137,1261,2069.0,Fitbit
U_5Z8VMUHXID4N,01-Feb-2024,8374,5.98,77,39,71,1352,2101.0,Fitbit
U_5Z8VMUHXID4N,2024-02-03,3092,2.21,15,1,,,2268.0,Fitbit
U_5Z8VMUHXID4N,2024/02/04 00:00,5255,3.75,33,17,157,1224,2108.0,Fitbit
U_5Z8VMUHXID4N,2024/02/05 00:00,8800,6.29,50,11,49,1296,2137.0,Fitbit
U_5Z8VMUHXID4N,06-Feb-2024,4306,3.08,0,14,84,1384,1849.0,Fitbit
U_5Z8VMUHXID4N,2024-02-07,6710,4.79,30,39,58,1345,2182.0,Fitbit
U_5Z8VMUHXID4N,08-Feb-2024,6728,,45,18,183,1237,2404.0,Fitbit
U_5Z8VMUHXID4N,2024/02/09 00:00,6626,4.73,30,30,20,1210,2147.0,Fitbit
,10-Feb-2024,4118,2.94,12,16,62,1295,2320.0,Fitbit
U_5Z8VMUHXID4N,2024/02/11 00:00,4946,3.53,22,8,67,,1719.0,Fitbit
U_5Z8VMUHXID4N,12-Feb-2024,7682,5.49,58,0,,1207,2627.0,Fitbit
U_5Z8VMUHXID4N,2024/02/13 00:00,8026,5.73,48,23,217,1242,2661.0,Fitbit
U_5Z8VMUHXID4N,14-Feb-2024,6527,4.66,34,12,51,1371,2491.0,Fitbit
U_5Z8VMUHXID4N,02/15/2024,7846,5.6,51,15,,1203,1521.0,Fitbit
U_5Z8VMUHXID4N,02/16/2024,6939,,38,27,209,1224,2331.0,Fitbit
U_5Z8VMUHXID4N,2024/02/17 00:00,8499,6.07,69,0,148,1301,2185.0,Fitbit
U_5Z8VMUHXID4N,18-Feb-2024,7723,5.52,50,6,131,1286,2351.0,Fitbit
U_5Z8VMUHXID4N,19-Feb-2024,9954,7.11,80,36,6,1332,2169.0,Fitbit
U_5Z8VMUHXID4N,02/20/2024,10137,7.24,,11,174,1192,2472.0,Fitbit
,2024-02-21,9347,6.68,53,18,115,1243,2113.0,Fitbit
U_5Z8VMUHXID4N,02/22/2024,6633,4.74,24,30,77,1356,2528.0,Fitbit
U_5Z8VMUHXID4N,2024/02/24 00:00,4362,,28,33,137,1282,2310.0,Fitbit
U_5Z8VMUHXID4N,02/25/2024,8404,6.0,60,39,137,1227,2097.0,Fitbit
U_5Z8VMUHXID4N,26-Feb-2024,7385,5.28,52,39,136,1282,2047.0,Fitbit
,27-Feb-2024,7398,5.28,32,10,119,1336,2762.0,Fitbit
U_5Z8VMUHXID4N,2024-02-28,8781,6.27,54,22,152,1343,2237.0,Fitbit
U_5Z8VMUHXID4N,2024/02/29 00:00,8132,5.81,53,0,94,,,Fitbit
U_5Z8VMUHXID4N,03/01/2024,6568,4.69,42,,25,1232,2584.0,Fitbit
U_5Z8VMUHXID4N,2024/03/03 00:00,3571,2.55,,21,53,1254,2024.0,Fitbit
,2024/03/04 00:00,7284,5.2,60,24,,1323,1867.0,Fitbit
U_5Z8VMUHXID4N,2024/03/06 00:00,7661,5.47,28,,140,1224,1991.0,Fitbit
,03/07/2024,10602,7.57,,20,218,1345,2202.0,Fitbit
U_5Z8VMUHXID4N,08-Mar-2024,6384,4.56,20,39,164,,2242.0,Fitbit
U_5Z8VMUHXID4N,09-Mar-2024,7688,5.49,30,4,33,1312,2531.0,Fitbit
U_5Z8VMUHXID4N,10-Mar-2024,7735,5.53,40,39,127,1231,2113.0,Fitbit
U_5Z8VMUHXID4N,03/11/2024,9956,7.11,93,3,,1182,2356.0,Fitbit
U_5Z8VMUHXID4N,12-Mar-2024,8902,6.36,69,38,106,1286,2168.0,Fitbit
U_5Z8VMUHXID4N,03/13/2024,8714,6.22,61,40,140,,2171.0,Fitbit
U_5Z8VMUHXID4N,03/14/2024,8412,6.01,58,38,167,1268,2440.0,Fitbit
U_5Z8VMUHXID4N,2024-03-15,8779,6.27,57,,31,1274,2341.0,Fitbit
U_5Z8VMUHXID4N,16-Mar-2024,8101,5.79,53,25,142,1230,2215.0,Fitbit
U_5Z8VMUHXID4N,2024/03/17 00:00,7243,5.17,68,22,102,1227,1615.0,Fitbit
U_5Z8VMUHXID4N,03/18/2024,4351,3.11,9,0,51,1320,2028.0,Fitbit
U_5Z8VMUHXID4N,03/19/2024,7994,5.71,45,32,7,1323,2330.0,Fitbit
U_5Z8VMUHXID4N,03/20/2024,4762,3.4,24,14,208,,2147.0,Fitbit
U_5Z8VMUHXID4N,2024-03-21,9086,6.49,50,9,188,1364,1917.0,Fitbit
U_5Z8VMUHXID4N,22-Mar-2024,9734,6.95,77,35,64,1178,2505.0,Fitbit
U_5Z8VMUHXID4N,23-Mar-2024,6389,4.56,38,4,,,2437.0,Fitbit
U_5Z8VMUHXID4N,24-Mar-2024,8601,6.14,59,25,193,1207,2266.0,Fitbit
U_5Z8VMUHXID4N,25-Mar-2024,7307,5.22,,7,209,1331,1509.0,Fitbit
U_5Z8VMUHXID4N,2024/03/26 00:00,8495,6.07,28,25,96,,2551.0,Fitbit
U_5Z8VMUHXID4N,03/27/2024,7778,5.56,31,39,187,1227,1965.0,Fitbit
U_5Z8VMUHXID4N,2024-03-28,5571,3.98,,11,48,1321,1912.0,Fitbit
U_5Z8VMUHXID4N,2024-03-29,6909,4.93,59,38,218,,1982.0,Fitbit
U_5Z8VMUHXID4N,2024/03/30 00:00,4571,3.27,15,9,115,1389,1772.0,Fitbit
U_5Z8VMUHXID4N,2024-03-31,5874,4.2,44,14,192,1227,1872.0,Fitbit
,2024-04-01,7453,5.32,28,38,174,1282,,Fitbit
U_5Z8VMUHXID4N,04/02/2024,9237,6.6,63,23,88,1278,2204.0,Fitbit
,03-Apr-2024,8171,5.84,35,8,210,1348,2445.0,Fitbit
U_5Z8VMUHXID4N,2024-04-04,9049,,69,,,1292,2270.0,Fitbit
U_5Z8VMUHXID4N,2024-04-05,7720,,48,24,84,1236,2253.0,Fitbit
U_5Z8VMUHXID4N,04/06/2024,5309,3.79,25,36,23,1277,1831.0,Fitbit
U_5Z8VMUHXID4N,2024-04-07,3137,2.24,8,13,71,1292,2054.0,Fitbit
U_5Z8VMUHXID4N,2024-04-09,6142,,40,36,214,1294,1920.0,Fitbit
U_5Z8VMUHXID4N,10-Apr-2024,7964,5.69,54,9,185,1371,2197.0,Fitbit
U_5Z8VMUHXID4N,04/11/2024,8203,5.86,60,27,18,1325,2179.0,Fitbit
U_5Z8VMUHXID4N,2024-04-12,7214,5.15,42,30,,1291,1979.0,Fitbit
U_5Z8VMUHXID4N,2024/04/13 00:00,5976,4.27,42,19,175,,2286.0,Fitbit
U_5Z8VMUHXID4N,2024/04/14 00:00,5448,3.89,,,216,1253,2089.0,Fitbit
,15-Apr-2024,6810,4.86,,28,26,1305,2043.0,Fitbit
U_5Z8VMUHXID4N,16-Apr-2024,3928,2.81,14,37,113,1307,2135.0,Fitbit
U_5Z8VMUHXID4N,17-Apr-2024,8406,6.0,69,27,165,1202,,Fitbit
U_5Z8VMUHXID4N,2024-04-18,8873,6.34,31,17,97,1352,2580.0,Fitbit
U_5Z8VMUHXID4N,19-Apr-2024,4760,3.4,,19,19,,2125.0,Fitbit
U_5Z8VMUHXID4N,2024-04-20,5350,3.82,,37,52,1372,2060.0,Fitbit
U_5Z8VMUHXID4N,2024-04-21,,2.56,26,36,80,1408,2125.0,Fitbit
U_5Z8VMUHXID4N,2024-04-22,,4.56,41,13,178,1218,2127.0,Fitbit
U_5Z8VMUHXID4N,2024/04/23 00:00,6599,4.71,,25,154,1377,2145.0,Fitbit
U_5Z8VMUHXID4N,04/24/2024,9566,6.83,45,32,196,1221,2537.0,Fitbit
U_5Z8VMUHXID4N,04/25/2024,8269,5.91,53,27,180,1347,2449.0,Fitbit
U_5Z8VMUHXID4N,04/26/2024,8299,5.93,69,6,174,1266,,Fitbit
U_5Z8VMUHXID4N,2024-04-28,3647,2.6,31,25,32,1225,,Fitbit
U_5Z8VMUHXID4N,04/29/2024,9649,6.89,92,13,69,1289,2741.0,Fitbit
U_5Z8VMUHXID4N,30-Apr-2024,8006,,67,10,184,1208,2596.0,Fitbit
U_5Z8VMUHXID4N,05/01/2024,5858,4.18,,13,45,1318,1918.0,Fitbit
U_5Z8VMUHXID4N,2024-05-02,8689,6.21,80,,85,1208,2291.0,Fitbit
U_5Z8VMUHXID4N,03-May-2024,5888,4.21,27,25,25,1379,2032.0,Fitbit
U_5Z8VMUHXID4N,04-May-2024,5350,3.82,26,13,,1351,2331.0,Fitbit
U_5Z8VMUHXID4N,2024-05-05,3983,2.85,1,11,189,1380,1977.0,Fitbit
U_5Z8VMUHXID4N,05/06/2024,11103,7.93,89,40,135,1317,2547.0,Fitbit
U_5Z8VMUHXID4N,2024-05-07,6676,4.77,26,,27,1272,2353.0,Fitbit
U_5Z8VMUHXID4N,2024-05-08,9278,6.63,53,7,,1186,2348.0,Fitbit
U_5Z8VMUHXID4N,05/09/2024,6109,4.36,,31,171,1314,2260.0,Fitbit
U_5Z8VMUHXID4N,2024-05-10,5679,4.06,,23,102,1383,2209.0,Fitbit
U_5Z8VMUHXID4N,2024-05-11,,3.87,16,,78,1308,2055.0,Fitbit
U_5Z8VMUHXID4N,05/12/2024,6019,4.3,44,14,,1369,1960.0,Fitbit
U_5Z8VMUHXID4N,05/14/2024,5106,3.65,38,29,170,1306,1349.0,Fitbit
U_5Z8VMUHXID4N,2024-05-15,7407,,68,1,166,1236,2116.0,Fitbit
U_5Z8VMUHXID4N,05/16/2024,7428,5.31,56,,65,1357,2220.0,Fitbit
U_5Z8VMUHXID4N,17-May-2024,6258,4.47,53,35,74,1341,,Fitbit
U_5Z8VMUHXID4N,18-May-2024,4093,2.92,,0,16,1301,1841.0,Fitbit
U_5Z8VMUHXID4N,2024-05-19,5151,3.68,20,21,166,1297,2154.0,Fitbit
U_5Z8VMUHXID4N,20-May-2024,9157,6.54,70,33,103,1327,1867.0,Fitbit
U_5Z8VMUHXID4N,2024/05/21 00:00,8619,6.16,52,33,174,1268,,Fitbit
U_5Z8VMUHXID4N,23-May-2024,6533,4.67,,32,171,1352,1393.0,Fitbit
,2024-05-24,5975,4.27,3,37,78,1240,2086.0,Fitbit
U_5Z8VMUHXID4N,2024-05-25,4511,3.22,29,29,182,1238,1455.0,Fitbit
U_5Z8VMUHXID4N,2024-05-26,7353,5.25,,19,155,1371,1770.0,Fitbit
U_5Z8VMUHXID4N,2024/05/27 00:00,9819,7.01,,1,54,1321,2651.0,Fitbit
U_5Z8VMUHXID4N,2024/05/28 00:00,7585,5.42,47,13,218,1338,2034.0,Fitbit
U_5Z8VMUHXID4N,29-May-2024,4968,3.55,,4,5,1369,2397.0,Fitbit
U_5Z8VMUHXID4N,30-May-2024,8961,6.4,56,,50,1227,1901.0,Fitbit
U_5Z8VMUHXID4N,05/31/2024,6272,4.48,40,28,171,,2508.0,Fitbit
U_5Z8VMUHXID4N,01-Jun-2024,6524,4.66,57,25,213,1229,2244.0,Fitbit
,2024/06/02 00:00,5403,3.86,,32,208,1347,2031.0,Fitbit
U_5Z8VMUHXID4N,2024-06-03,6206,,39,11,210,1337,2257.0,Fitbit
U_5Z8VMUHXID4N,04-Jun-2024,,4.44,27,,100,1326,2417.0,Fitbit
U_5Z8VMUHXID4N,2024-06-05,6299,4.5,17,25,15,1296,2445.0,Fitbit
U_5Z8VMUHXID4N,2024-06-06,6817,,56,34,14,1368,2172.0,Fitbit
U_5Z8VMUHXID4N,06/07/2024,6461,4.62,34,29,40,1297,2065.0,Fitbit
U_5Z8VMUHXID4N,08-Jun-2024,,4.58,,0,,1309,2003.0,Fitbit
U_5Z8VMUHXID4N,2024/06/09 00:00,3229,2.31,3,14,37,1275,2372.0,Fitbit
,10-Jun-2024,7809,5.58,58,40,199,1363,2289.0,Fitbit
,06/11/2024,,4.96,,,75,1334,2254.0,Fitbit
U_5Z8VMUHXID4N,06/12/2024,8909,6.36,66,,,1237,1977.0,Fitbit
U_5Z8VMUHXID4N,2024-06-13,8024,5.73,52,13,104,1253,1969.0,Fitbit
U_5Z8VMUHXID4N,2024/06/14 00:00,9391,6.71,59,20,33,1318,2224.0,Fitbit
U_5Z8VMUHXID4N,15-Jun-2024,8015,5.72,,38,,1304,2384.0,Fitbit
U_5Z8VMUHXID4N,16-Jun-2024,6665,4.76,43,13,75,1244,2189.0,Fitbit
,17-Jun-2024,7399,5.29,40,4,,1365,2548.0,Fitbit
U_5Z8VMUHXID4N,2024/06/19 00:00,9426,6.73,63,26,129,1199,,Fitbit
U_5Z8VMUHXID4N,06/20/2024,3922,2.8,27,15,186,1314,1863.0,Fitbit
U_5Z8VMUHXID4N,21-Jun-2024,8199,5.86,43,,177,1263,1897.0,Fitbit
U_5Z8VMUHXID4N,06/22/2024,6167,4.41,,39,37,1234,2002.0,Fitbit
U_5Z8VMUHXID4N,06/23/2024,2934,2.1,31,5,147,1298,1823.0,Fitbit
U_5Z8VMUHXID4N,06/24/2024,5915,4.22,50,31,80,1232,1659.0,Fitbit
U_5Z8VMUHXID4N,06/25/2024,7879,5.63,59,4,28,1367,2379.0,Fitbit
U_5Z8VMUHXID4N,26-Jun-2024,8037,5.74,28,22,80,,2141.0,Fitbit
U_5Z8VMUHXID4N,27-Jun-2024,6797,4.86,18,6,79,1381,1750.0,Fitbit
U_5Z8VMUHXID4N,28-Jun-2024,8935,6.38,58,31,,1339,2236.0,Fitbit
U_5Z8VMUHXID4N,29-Jun-2024,5191,3.71,21,13,102,1306,2149.0,Fitbit
U_5Z8VMUHXID4N,30-Jun-2024,6006,4.29,53,15,82,1273,1661.0,Fitbit
U_5Z8VMUHXID4N,2024/07/01 00:00,8088,5.78,,13,171,1237,2209.0,Fitbit
U_5Z8VMUHXID4N,02-Jul-2024,6237,4.46,50,37,40,,2002.0,Fitbit
U_5Z8VMUHXID4N,03-Jul-2024,6278,4.48,2,38,43,1290,1847.0,Fitbit
U_5Z8VMUHXID4N,07/04/2024,7091,5.07,32,7,74,1260,2152.0,Fitbit
U_5Z8VMUHXID4N,05-Jul-2024,6268,4.48,35,22,168,1345,1705.0,Fitbit
U_5Z8VMUHXID4N,2024-07-06,7496,5.35,44,33,112,,2521.0,Fitbit
U_5Z8VMUHXID4N,2024/07/07 00:00,,5.45,52,12,54,1373,2558.0,Fitbit
U_5Z8VMUHXID4N,2024/07/08 00:00,5638,4.03,29,6,69,1361,2045.0,Fitbit
U_5Z8VMUHXID4N,07/09/2024,7734,,62,8,,1269,2290.0,Fitbit
U_5Z8VMUHXID4N,2024/07/10 00:00,8147,5.82,32,15,27,,2240.0,Fitbit
U_5Z8VMUHXID4N,07/11/2024,8214,,41,31,200,1307,2074.0,Fitbit
U_5Z8VMUHXID4N,2024/07/12 00:00,9682,6.92,79,8,,1259,1926.0,Fitbit
U_5Z8VMUHXID4N,13-Jul-2024,5946,4.25,61,9,,1313,1820.0,Fitbit
,2024/07/14 00:00,5290,3.78,,19,96,1368,,Fitbit
U_5Z8VMUHXID4N,07/15/2024,10756,,68,13,128,1190,2581.0,Fitbit
U_5Z8VMUHXID4N,2024-07-16,8242,5.89,54,33,,1238,1952.0,Fitbit
U_5Z8VMUHXID4N,2024/07/17 00:00,5908,,28,0,146,,2288.0,Fitbit
,18-Jul-2024,5584,3.99,45,24,215,1374,1626.0,Fitbit
U_5Z8VMUHXID4N,19-Jul-2024,8961,6.4,,31,,1343,2045.0,Fitbit
U_5Z8VMUHXID4N,2024/07/20 00:00,7176,5.13,39,1,202,1292,2262.0,Fitbit
U_5Z8VMUHXID4N,21-Jul-2024,4860,3.47,18,18,147,1333,2261.0,Fitbit
U_5Z8VMUHXID4N,2024-07-22,7530,5.38,52,22,,1328,2093.0,Fitbit
U_5Z8VMUHXID4N,23-Jul-2024,7079,5.06,51,16,160,1213,1545.0,Fitbit
U_5Z8VMUHXID4N,2024/07/24 00:00,6711,4.79,51,2,50,1199,2111.0,Fitbit
U_5Z8VMUHXID4N,07/25/2024,8042,5.74,29,,162,1240,2349.0,Fitbit
U_5Z8VMUHXID4N,2024-07-27,6156,4.4,42,3,201,1269,1925.0,Fitbit
U_5Z8VMUHXID4N,2024/07/28 00:00,5192,3.71,15,36,173,1237,2206.0,Fitbit
,2024-07-29,7205,5.15,52,35,201,1361,2415.0,Fitbit
U_5Z8VMUHXID4N,07/30/2024,6887,4.92,,8,169,1359,2036.0,Fitbit
U_5Z8VMUHXID4N,2024-07-31,7018,5.01,54,,139,,2110.0,Fitbit
U_5Z8VMUHXID4N,2024-08-01,7806,5.58,50,16,110,1372,1978.0,Fitbit
U_5Z8VMUHXID4N,08/02/2024,9877,7.05,61,31,121,1191,1900.0,Fitbit
,2024-08-03,5035,3.6,37,20,,1327,2510.0,Fitbit
U_5Z8VMUHXID4N,04-Aug-2024,7840,5.6,,12,114,1205,2247.0,Fitbit
,08/05/2024,8024,5.73,60,27,168,1251,2081.0,Fitbit
U_5Z8VMUHXID4N,2024/08/07 00:00,7412,5.29,61,30,56,,2129.0,Fitbit
U_5Z8VMUHXID4N,08-Aug-2024,8708,6.22,40,17,121,1351,2278.0,Fitbit
U_5Z8VMUHXID4N,09-Aug-2024,5086,3.63,19,18,122,1347,2237.0,Fitbit
U_5Z8VMUHXID4N,2024/08/10 00:00,5929,,14,24,164,1272,1952.0,Fitbit
U_5Z8VMUHXID4N,11-Aug-2024,4290,3.06,6,28,180,1327,1927.0,Fitbit
U_5Z8VMUHXID4N,2024-08-12,7711,5.51,47,11,118,1264,2113.0,Fitbit
U_5Z8VMUHXID4N,2024/08/13 00:00,7489,5.35,,22,76,1313,2161.0,Fitbit
U_5Z8VMUHXID4N,2024-08-14,7685,5.49,48,22,34,1257,2349.0,Fitbit
U_5Z8VMUHXID4N,15-Aug-2024,6814,4.87,38,11,203,1330,2529.0,Fitbit
U_5Z8VMUHXID4N,16-Aug-2024,8842,6.32,65,13,164,1245,2484.0,Fitbit
U_5Z8VMUHXID4N,2024-08-17,5917,4.23,50,24,120,1286,2136.0,Fitbit
U_5Z8VMUHXID4N,08/18/2024,4803,3.43,25,23,186,1234,1905.0,Fitbit
U_5Z8VMUHXID4N,2024-08-19,7782,5.56,29,16,,1360,2050.0,Fitbit
U_5Z8VMUHXID4N,20-Aug-2024,7751,5.54,55,27,85,1317,1823.0,Fitbit
U_5Z8VMUHXID4N,2024/08/21 00:00,5422,3.87,19,,199,1365,1644.0,Fitbit
U_5Z8VMUHXID4N,22-Aug-2024,9596,6.85,68,31,146,1271,2775.0,Fitbit
U_5Z8VMUHXID4N,2024/08/23 00:00,6928,4.95,20,12,177,,1910.0,Fitbit
U_5Z8VMUHXID4N,08/24/2024,5378,3.84,31,,165,1274,2143.0,Fitbit
U_5Z8VMUHXID4N,2024/08/26 00:00,6499,4.64,26,6,13,1378,1893.0,Fitbit
U_5Z8VMUHXID4N,2024/08/27 00:00,6505,4.65,38,10,,1319,1830.0,Fitbit
U_5Z8VMUHXID4N,2024-08-28,8295,5.92,44,16,155,1301,2080.0,Fitbit
U_5Z8VMUHXID4N,2024/08/29 00:00,7891,5.64,55,37,46,,2422.0,Fitbit
U_5Z8VMUHXID4N,2024/08/31 00:00,5994,4.28,39,,122,1303,,Fitbit
U_5Z8VMUHXID4N,09/01/2024,6038,4.31,31,20,48,1358,2238.0,Fitbit
U_5Z8VMUHXID4N,02-Sep-2024,7481,5.34,31,38,138,1357,2317.0,Fitbit
