user,type,startDate,endDate,value,unit,sourceName,device,metadata
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-07-14T00:00:00,2024-07-15T00:00:00,1902.8,bpm,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-15 00:00:00 ,2024-07-16T00:00:00,2190.5,bpm,Health,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-07-16T00:00:00,2024-07-17T00:00:00,2422.3,count,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-17T00:00:00,2024-07-18T00:00:00,11326,min,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-07-18 00:00:00 ,2024-07-19T00:00:00,71.8,bpm,Health,,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-07-19 00:00:00 ,2024-07-20T00:00:00,11060,hour,iPhone,,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-07-20 00:00:00 ,2024-07-21T00:00:00,10167,bpm,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-07-21T00:00:00,2024-07-22T00:00:00,2639.5,kcal,Apple Watch,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-07-22T00:00:00,2024-07-23T00:00:00,72.6,Cal,,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-07-23T00:00:00,2024-07-24T00:00:00,2811.1,count,,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-07-24 00:00:00 ,2024-07-25T00:00:00,12729,bpm,iPhone,Apple Watch Ultra,
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-07-25 00:00:00 ,2024-07-26T00:00:00,69.7,min,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-26 00:00:00 ,2024-07-27T00:00:00,,bpm,iPhone,,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-07-27T00:00:00,2024-07-28T00:00:00,2327.1,min,Apple Watch,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-07-28T00:00:00,2024-07-29T00:00:00,8067,kcal,,Apple Watch Series 8,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-07-29T00:00:00,2024-07-30T00:00:00,2307.0,count,Health,Apple Watch Ultra,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-07-30 00:00:00 ,2024-07-31T00:00:00,2562.8,,iPhone,Apple Watch Ultra,{workout:run}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-07-31T00:00:00,2024-08-01T00:00:00,69.4,,Health,,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-02 00:00:00 ,2024-08-03T00:00:00,11534,kcal,Health,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-08-03 00:00:00 ,2024-08-04T00:00:00,2439.8,count,iPhone,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-08-04 00:00:00 ,2024-08-05T00:00:00,2279.7,min,Health,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-08-05T00:00:00,2024-08-06T00:00:00,11169,count,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-08-06 00:00:00 ,2024-08-07T00:00:00,2527.3,count,,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-07 00:00:00 ,2024-08-08T00:00:00,2671.9,min,,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-08-08T00:00:00,2024-08-09T00:00:00,12615,kcal,Health,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-08-09 00:00:00 ,2024-08-10T00:00:00,401.0,min,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-08-10T00:00:00,2024-08-11T00:00:00,2443.3,count,Apple Watch,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-08-11T00:00:00,2024-08-12T00:00:00,8114,kcal,Apple Watch,Apple Watch Ultra,
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-08-12T00:00:00,2024-08-13T00:00:00,9426,hour,Health,,{workout:run}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-08-13 00:00:00 ,2024-08-14T00:00:00,2139.3,kcal,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-14 00:00:00 ,2024-08-15T00:00:00,2486.9,Cal,iPhone,,{workout:run}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-08-15 00:00:00 ,2024-08-16T00:00:00,10000,hour,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-08-16T00:00:00,2024-08-17T00:00:00,13683,,iPhone,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-17T00:00:00,2024-08-18T00:00:00,2505.5,count,Apple Watch,Apple Watch Series 8,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-08-18 00:00:00 ,2024-08-19T00:00:00,66.0,hour,,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-19T00:00:00,2024-08-20T00:00:00,10452,,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-20T00:00:00,2024-08-21T00:00:00,2766.8,Cal,Health,Apple Watch Series 8,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-08-21T00:00:00,2024-08-22T00:00:00,12268,,iPhone,Apple Watch Ultra,{workout:run}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-08-22 00:00:00 ,2024-08-23T00:00:00,70.5,min,Health,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-08-23 00:00:00 ,2024-08-24T00:00:00,14753,count,Health,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-08-24T00:00:00,2024-08-25T00:00:00,1967.9,bpm,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-08-25T00:00:00,2024-08-26T00:00:00,490.0,min,Apple Watch,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-26 00:00:00 ,2024-08-27T00:00:00,12824,min,Health,Apple Watch Series 8,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-08-27T00:00:00,2024-08-28T00:00:00,12985,bpm,Apple Watch,Apple Watch Ultra,{workout:run}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-08-28 00:00:00 ,2024-08-29T00:00:00,2683.0,bpm,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-29T00:00:00,2024-08-30T00:00:00,2282.7,min,,Apple Watch Series 8,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-08-30 00:00:00 ,2024-08-31T00:00:00,10827,hour,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-31 00:00:00 ,2024-09-01T00:00:00,8911,count,iPhone,Apple Watch Ultra,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-09-01 00:00:00 ,2024-09-02T00:00:00,,,,,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-09-02 00:00:00 ,2024-09-03T00:00:00,3182.1,Cal,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-09-03 00:00:00 ,2024-09-04T00:00:00,2307.9,Cal,Apple Watch,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-09-04 00:00:00 ,2024-09-05T00:00:00,2509.7,,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-09-05 00:00:00 ,2024-09-06T00:00:00,2489.5,count,Apple Watch,Apple Watch Series 8,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-09-06T00:00:00,2024-09-07T00:00:00,2005.5,Cal,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-07 00:00:00 ,2024-09-08T00:00:00,11017,hour,iPhone,,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-09-08T00:00:00,2024-09-09T00:00:00,7761,bpm,Apple Watch,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-09-09 00:00:00 ,2024-09-10T00:00:00,10936,min,Apple Watch,Apple Watch Ultra,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-09-10T00:00:00,2024-09-11T00:00:00,78.2,hour,,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-09-11T00:00:00,2024-09-12T00:00:00,11213,,,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-09-12T00:00:00,2024-09-13T00:00:00,2533.7,count,Apple Watch,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-09-13 00:00:00 ,2024-09-14T00:00:00,463.0,min,Apple Watch,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-09-13 00:00:00 ,2024-09-14T00:00:00,463.0,min,Apple Watch,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-14 00:00:00 ,2024-09-15T00:00:00,,kcal,Health,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-09-15 00:00:00 ,2024-09-16T00:00:00,10052,hour,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-09-16T00:00:00,2024-09-17T00:00:00,13108,,Apple Watch,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-09-17T00:00:00,2024-09-18T00:00:00,12983,hour,,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-09-18T00:00:00,2024-09-19T00:00:00,70.2,kcal,Apple Watch,Apple Watch Ultra,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-09-19 00:00:00 ,2024-09-20T00:00:00,2436.2,count,,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-09-20T00:00:00,2024-09-21T00:00:00,2140.8,,iPhone,,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-29 00:00:00 ,2024-09-30T00:00:00,2751.8,kcal,,Apple Watch Ultra,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-09-30T00:00:00,2024-10-01T00:00:00,2239.2,min,Health,,{workout:run}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-10-01 00:00:00 ,2024-10-02T00:00:00,65.0,,Apple Watch,Apple Watch Ultra,
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-10-02T00:00:00,2024-10-03T00:00:00,13879,bpm,iPhone,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-10-03T00:00:00,2024-10-04T00:00:00,,kcal,,Apple Watch Series 8,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-04 00:00:00 ,2024-10-05T00:00:00,10976,Cal,Apple Watch,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-04 00:00:00 ,2024-10-05T00:00:00,10976,Cal,Apple Watch,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-10-05 00:00:00 ,2024-10-06T00:00:00,11441,,iPhone,,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-06T00:00:00,2024-10-07T00:00:00,7019,Cal,,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-07 00:00:00 ,2024-10-08T00:00:00,2873.7,Cal,iPhone,Apple Watch Series 8,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-10-08 00:00:00 ,2024-10-09T00:00:00,,bpm,iPhone,,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-10-09T00:00:00,2024-10-10T00:00:00,2152.1,Cal,iPhone,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-10-10 00:00:00 ,2024-10-11T00:00:00,2593.9,kcal,Health,Apple Watch Ultra,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-12 00:00:00 ,2024-10-13T00:00:00,2553.8,,Health,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-10-13 00:00:00 ,2024-10-14T00:00:00,2326.4,Cal,,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-10-13 00:00:00 ,2024-10-14T00:00:00,2326.4,Cal,,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-14T00:00:00,2024-10-15T00:00:00,2331.6,bpm,Apple Watch,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-10-15 00:00:00 ,2024-10-16T00:00:00,2128.3,count,iPhone,,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-10-16T00:00:00,2024-10-17T00:00:00,2595.4,min,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-10-17 00:00:00 ,2024-10-18T00:00:00,2650.9,min,Apple Watch,Apple Watch Ultra,
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-10-18T00:00:00,2024-10-19T00:00:00,2220.6,,Health,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-19 00:00:00 ,2024-10-20T00:00:00,77.5,min,Health,Apple Watch Series 8,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-20 00:00:00 ,2024-10-21T00:00:00,9846,min,Apple Watch,Apple Watch Series 8,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-21 00:00:00 ,2024-10-22T00:00:00,10517,,Apple Watch,Apple Watch Ultra,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-10-22T00:00:00,2024-10-23T00:00:00,2756.3,bpm,,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-23T00:00:00,2024-10-24T00:00:00,488.0,kcal,Health,Apple Watch Ultra,{workout:run}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-10-24T00:00:00,2024-10-25T00:00:00,73.7,hour,Apple Watch,Apple Watch Series 8,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-10-25 00:00:00 ,2024-10-26T00:00:00,10901,bpm,,Apple Watch Ultra,{workout:run}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-10-26T00:00:00,2024-10-27T00:00:00,80.2,hour,,,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-10-27 00:00:00 ,2024-10-28T00:00:00,2367.3,count,Apple Watch,,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-29T00:00:00,2024-10-30T00:00:00,2369.1,count,Health,,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-10-30 00:00:00 ,2024-10-31T00:00:00,11702,,Health,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-10-31 00:00:00 ,2024-11-01T00:00:00,2271.8,bpm,Health,,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-11-01 00:00:00 ,2024-11-02T00:00:00,11791,Cal,iPhone,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-11-02T00:00:00,2024-11-03T00:00:00,9722,bpm,iPhone,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-11-04T00:00:00,2024-11-05T00:00:00,13077,min,Health,,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-11-05 00:00:00 ,2024-11-06T00:00:00,2142.5,Cal,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-11-06T00:00:00,2024-11-07T00:00:00,,,iPhone,Apple Watch Series 8,{workout:run}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-11-07T00:00:00,2024-11-08T00:00:00,76.9,min,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-11-08 00:00:00 ,2024-11-09T00:00:00,2684.0,count,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-09T00:00:00,2024-11-10T00:00:00,71.3,Cal,Apple Watch,,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-10 00:00:00 ,2024-11-11T00:00:00,8782,Cal,Apple Watch,,{workout:run}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-11-11 00:00:00 ,2024-11-12T00:00:00,2093.1,min,,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-11-12 00:00:00 ,2024-11-13T00:00:00,68.3,count,Apple Watch,Apple Watch Series 8,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-13T00:00:00,2024-11-14T00:00:00,12069,Cal,,,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-11-14T00:00:00,2024-11-15T00:00:00,2538.0,hour,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-15T00:00:00,2024-11-16T00:00:00,2497.3,bpm,,,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-11-16T00:00:00,2024-11-17T00:00:00,2417.7,hour,,Apple Watch Series 8,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-11-17 00:00:00 ,2024-11-18T00:00:00,7402,hour,iPhone,,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-18T00:00:00,2024-11-19T00:00:00,2114.6,Cal,iPhone,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-20 00:00:00 ,2024-11-21T00:00:00,2629.5,hour,Health,Apple Watch Series 8,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-11-21 00:00:00 ,2024-11-22T00:00:00,2087.3,bpm,iPhone,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-11-22 00:00:00 ,2024-11-23T00:00:00,12177,Cal,iPhone,Apple Watch Series 8,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-11-23T00:00:00,2024-11-24T00:00:00,2264.9,hour,Apple Watch,Apple Watch Ultra,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-11-24T00:00:00,2024-11-25T00:00:00,11503,count,iPhone,Apple Watch Series 8,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-25 00:00:00 ,2024-11-26T00:00:00,2525.8,bpm,Health,Apple Watch Series 8,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-26T00:00:00,2024-11-27T00:00:00,69.2,min,,Apple Watch Ultra,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-11-27 00:00:00 ,2024-11-28T00:00:00,12705,min,Apple Watch,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-11-28T00:00:00,2024-11-29T00:00:00,9751,Cal,,,{workout:run}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-11-29 00:00:00 ,2024-11-30T00:00:00,2449.6,Cal,Apple Watch,Apple Watch Series 8,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-11-30T00:00:00,2024-12-01T00:00:00,10729,,,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-12-01T00:00:00,2024-12-02T00:00:00,2329.4,kcal,Health,Apple Watch Series 8,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-12-02 00:00:00 ,2024-12-03T00:00:00,67.4,bpm,Apple Watch,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-12-03 00:00:00 ,2024-12-04T00:00:00,2455.8,count,Health,,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-12-04T00:00:00,2024-12-05T00:00:00,10843,hour,Health,Apple Watch Ultra,
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-12-04T00:00:00,2024-12-05T00:00:00,10843,hour,Health,Apple Watch Ultra,
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-12-05 00:00:00 ,2024-12-06T00:00:00,2161.5,min,Health,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-12-06 00:00:00 ,2024-12-07T00:00:00,65.6,,,,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-12-07 00:00:00 ,2024-12-08T00:00:00,9697,count,,Apple Watch Series 8,
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-12-08 00:00:00 ,2024-12-09T00:00:00,2090.0,min,,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-12-09 00:00:00 ,2024-12-10T00:00:00,2055.2,bpm,,,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-12-10T00:00:00,2024-12-11T00:00:00,1746.3,min,iPhone,Apple Watch Series 8,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierStepCount,2024-12-11T00:00:00,2024-12-12T00:00:00,11449,min,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-12-12 00:00:00 ,2024-12-13T00:00:00,9528,Cal,,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-12-12 00:00:00 ,2024-12-13T00:00:00,9528,Cal,,Apple Watch Ultra,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-12-13T00:00:00,2024-12-14T00:00:00,10560,,,Apple Watch Series 8,{tz:America/Los_Angeles}
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-12-14T00:00:00,2024-12-15T00:00:00,2117.8,kcal,iPhone,,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierActiveEnergyBurned,2024-12-15T00:00:00,2024-12-16T00:00:00,10644,,Health,,
U_0CV3TLCXLVPY,HKCategoryTypeIdentifierSleepAnalysis,2024-12-16 00:00:00 ,2024-12-17T00:00:00,9043,hour,Health,,{workout:run}
U_0CV3TLCXLVPY,HKQuantityTypeIdentifierRestingHeartRate,2024-12-17T00:00:00,2024-12-18T00:00:00,8838,count,Health,Apple Watch Series 8,{tz:America/Los_Angeles}
