UserId,date,total_sleep_duration,deep_sleep_duration,rem_sleep_duration,restless,readiness_score,temperature_deviation,bedtime_start,bedtime_end,source
U_5WI6FQJJA26Y,2024-10-27,25352,7133,4885,55,65,-0.12,2024-10-27T23:45:00,2024-10-28T04:46:00,Oura
U_5WI6FQJJA26Y,28-Oct-2024,20017,4147,7424,33,59,0.05,2024-10-28T22:25:00,2024-10-29T05:28:00,Oura
U_5WI6FQJJA26Y,2024-10-29,21029,5202,5769,34,60,0.11,2024-10-29T21:24:00,2024-10-30T08:15:00,Oura
U_5WI6FQJJA26Y,2024/10/30 00:00,,2940,4635,52,59,,2024-10-30T20:58:00,2024-10-31T04:58:00,Oura
U_5WI6FQJJA26Y,2024-10-31,21458,,5684,50,49,0.36,2024-10-31T22:42:00,2024-11-01T04:37:00,Oura
U_5WI6FQJJA26Y,2024-11-01,,1296,3515,,64,-0.07,2024-11-01T22:02:00,2024-11-02T07:02:00,Oura
U_5WI6FQJJA26Y,2024-11-02,,1386,7342,9,57,0.01,2024-11-02T22:33:00,2024-11-03T08:16:00,Oura
U_5WI6FQJJA26Y,2024-11-03,21346,4935,4170,40,75,-0.0,2024-11-03T22:07:00,2024-11-04T06:23:00,Oura
U_5WI6FQJJA26Y,10-Nov-2024,20848,4460,5947,24,69,0.12,2024-11-10T20:01:00,2024-11-11T08:01:00,Oura
U_5WI6FQJJA26Y,11-Nov-2024,21446,5023,5719,26,40,0.22,2024-11-11T23:10:00,2024-11-12T05:14:00,Oura
U_5WI6FQJJA26Y,2024/11/12 00:00,22749,,,14,42,0.36,2024-11-12T23:12:00,2024-11-13T08:50:00,Oura
U_5WI6FQJJA26Y,13-Nov-2024,18938,2799,3922,32,49,0.07,2024-11-13T21:14:00,2024-11-14T06:10:00,Oura
U_5WI6FQJJA26Y,14-Nov-2024,21435,4431,2388,,63,,2024-11-14T23:28:00,2024-11-15T08:06:00,Oura
U_5WI6FQJJA26Y,2024-11-15,23176,4808,,23,48,-0.25,2024-11-15T20:21:00,2024-11-16T07:29:00,Oura
U_5WI6FQJJA26Y,16-Nov-2024,15711,3102,3610,34,55,0.14,2024-11-16T22:24:00,2024-11-17T08:52:00,Oura
U_5WI6FQJJA26Y,2024/11/17 00:00,23946,3957,6671,,74,-0.16,2024-11-17T21:05:00,2024-11-18T07:09:00,Oura
U_5WI6FQJJA26Y,18-Nov-2024,19814,4286,2793,6,62,0.22,2024-11-19T00:56:00,2024-11-19T05:38:00,Oura
U_5WI6FQJJA26Y,2024-11-19,,5023,2985,,65,0.17,2024-11-19T21:40:00,2024-11-20T05:08:00,Oura
U_5WI6FQJJA26Y,2024/11/20 00:00,20554,1903,1905,36,41,0.18,2024-11-20T23:33:00,2024-11-21T08:05:00,Oura
U_5WI6FQJJA26Y,2024-11-21,15804,3727,2702,31,47,-0.2,2024-11-21T23:00:00,2024-11-22T05:35:00,Oura
U_5WI6FQJJA26Y,22-Nov-2024,18593,,4859,28,62,-0.24,2024-11-22T20:48:00,2024-11-23T07:23:00,Oura
U_5WI6FQJJA26Y,2024-11-23,23955,4087,3938,,71,0.09,2024-11-23T20:37:00,2024-11-24T07:00:00,Oura
U_5WI6FQJJA26Y,2024-11-24,20089,3056,4204,43,59,0.05,2024-11-25T00:43:00,2024-11-25T08:18:00,Oura
U_5WI6FQJJA26Y,2024-11-25,18964,2425,1831,12,51,-0.01,2024-11-25T20:09:00,2024-11-26T07:20:00,Oura
U_5WI6FQJJA26Y,26-Nov-2024,,3252,3132,30,51,-0.12,2024-11-27T00:29:00,2024-11-27T06:54:00,Oura
U_5WI6FQJJA26Y,27-Nov-2024,23210,4618,3146,34,50,0.36,2024-11-27T23:58:00,2024-11-28T08:00:00,Oura
U_5WI6FQJJA26Y,28-Nov-2024,26126,,,36,59,0.01,2024-11-28T20:47:00,2024-11-29T05:51:00,Oura
U_5WI6FQJJA26Y,2024-11-29,,5062,5271,43,,0.01,2024-11-29T22:17:00,2024-11-30T06:15:00,Oura
U_5WI6FQJJA26Y,2024/11/30 00:00,25498,4236,9180,10,54,0.01,2024-11-30T20:30:00,2024-12-01T09:13:00,Oura
U_5WI6FQJJA26Y,2024/12/01 00:00,22433,5234,3944,34,,,2024-12-01T21:40:00,2024-12-02T07:17:00,Oura
U_5WI6FQJJA26Y,2024-12-02,24200,4758,4573,4,57,0.19,2024-12-03T00:38:00,2024-12-03T07:23:00,Oura
U_5WI6FQJJA26Y,2024/12/03 00:00,,3302,4636,,60,0.16,2024-12-03T21:31:00,2024-12-04T08:59:00,Oura
U_5WI6FQJJA26Y,04-Dec-2024,22346,4256,5250,,59,-0.04,2024-12-04T20:37:00,2024-12-05T08:26:00,Oura
U_5WI6FQJJA26Y,2024/12/05 00:00,21122,2904,6823,26,57,-0.27,2024-12-05T23:42:00,2024-12-06T05:28:00,Oura
U_5WI6FQJJA26Y,2024/12/06 00:00,,4205,,33,51,,2024-12-07T00:19:00,2024-12-07T08:00:00,Oura
U_5WI6FQJJA26Y,07-Dec-2024,25052,5718,6734,,65,,2024-12-07T20:53:00,2024-12-08T04:46:00,Oura
U_5WI6FQJJA26Y,2024/12/08 00:00,24207,3252,3512,15,48,-0.0,2024-12-08T23:01:00,2024-12-09T05:31:00,Oura
U_5WI6FQJJA26Y,2024-12-09,24869,3193,6287,30,68,-0.03,2024-12-09T20:59:00,2024-12-10T09:12:00,Oura
U_5WI6FQJJA26Y,10-Dec-2024,22513,,3856,34,65,0.13,2024-12-11T00:01:00,2024-12-11T08:00:00,Oura
U_5WI6FQJJA26Y,11-Dec-2024,20589,3280,6444,24,61,0.08,2024-12-11T23:50:00,2024-12-12T07:49:00,Oura
U_5WI6FQJJA26Y,2024-12-12,17299,3334,3841,47,,0.25,2024-12-12T21:08:00,2024-12-13T06:35:00,Oura
U_5WI6FQJJA26Y,2024/12/13 00:00,27123,6586,4736,17,85,,2024-12-13T22:40:00,2024-12-14T07:51:00,Oura
U_5WI6FQJJA26Y,2024/12/14 00:00,20453,2441,7242,33,50,-0.05,2024-12-14T20:36:00,2024-12-15T07:52:00,Oura
U_5WI6FQJJA26Y,2024/12/15 00:00,20141,3099,4858,39,56,0.07,2024-12-15T22:14:00,2024-12-16T06:20:00,Oura
U_5WI6FQJJA26Y,2024/12/16 00:00,18362,4212,5847,27,66,-0.14,2024-12-17T00:57:00,2024-12-17T04:37:00,Oura
U_5WI6FQJJA26Y,2024-12-17,17402,2935,,7,63,-0.42,2024-12-17T22:55:00,2024-12-18T06:00:00,Oura
U_5WI6FQJJA26Y,2024/12/19 00:00,19655,,3728,0,,0.14,2024-12-19T20:54:00,2024-12-20T07:33:00,Oura
U_5WI6FQJJA26Y,2024/12/20 00:00,20426,5349,4799,32,53,0.08,2024-12-20T23:07:00,2024-12-21T07:30:00,Oura
U_5WI6FQJJA26Y,2024-12-21,25835,6164,7501,34,39,-0.08,2024-12-21T23:16:00,2024-12-22T05:45:00,Oura
U_5WI6FQJJA26Y,22-Dec-2024,21714,2917,2535,24,61,0.0,2024-12-23T00:10:00,2024-12-23T07:35:00,Oura
U_5WI6FQJJA26Y,23-Dec-2024,17346,4081,,39,50,0.1,2024-12-23T21:06:00,2024-12-24T06:50:00,Oura
U_5WI6FQJJA26Y,2024/12/24 00:00,,1513,6875,12,66,-0.06,2024-12-24T23:11:00,2024-12-25T05:30:00,Oura
U_5WI6FQJJA26Y,2024/12/25 00:00,20986,2542,6284,,50,-0.25,2024-12-25T22:53:00,2024-12-26T08:39:00,Oura
U_5WI6FQJJA26Y,2024-12-26,21208,,5200,42,63,0.1,2024-12-26T20:34:00,2024-12-27T07:12:00,Oura
U_5WI6FQJJA26Y,2024-12-27,20346,4667,5049,14,72,0.1,2024-12-27T23:21:00,2024-12-28T05:29:00,Oura
U_5WI6FQJJA26Y,28-Dec-2024,21364,5723,,16,57,-0.07,2024-12-28T21:18:00,2024-12-29T06:07:00,Oura
U_5WI6FQJJA26Y,2024-12-29,19515,,2229,,,0.02,2024-12-29T23:38:00,2024-12-30T06:43:00,Oura
U_5WI6FQJJA26Y,2024-12-30,16037,,2724,20,56,-0.05,2024-12-30T22:29:00,2024-12-31T05:57:00,Oura
U_5WI6FQJJA26Y,2024-12-31,,3777,,32,57,0.09,2024-12-31T23:34:00,2025-01-01T07:28:00,Oura
U_1YEDWB2BNE6L,2024-01-01,24834,4680,7601,58,56,-0.01,2024-01-01T23:34:00,2024-01-02T08:12:00,Oura
U_1YEDWB2BNE6L,2024-01-02,25635,,8250,0,74,-0.0,2024-01-03T00:32:00,2024-01-03T07:57:00,Oura
U_1YEDWB2BNE6L,2024-01-03,25436,5242,3468,42,69,0.33,2024-01-03T20:08:00,2024-01-04T07:34:00,Oura
U_1YEDWB2BNE6L,2024-01-04,26070,,,,52,0.35,2024-01-04T20:08:00,2024-01-05T08:15:00,Oura
U_1YEDWB2BNE6L,2024-01-05,,,9076,54,56,-0.02,2024-01-05T20:24:00,2024-01-06T04:45:00,Oura
U_1YEDWB2BNE6L,2024/01/06 00:00,28076,4295,,37,85,0.05,2024-01-06T23:31:00,2024-01-07T06:42:00,Oura
U_1YEDWB2BNE6L,2024/01/07 00:00,23598,2171,5996,8,58,0.26,2024-01-08T00:17:00,2024-01-08T08:41:00,Oura
U_1YEDWB2BNE6L,08-Jan-2024,23987,3864,4621,23,43,0.06,2024-01-08T20:06:00,2024-01-09T05:52:00,Oura
U_1YEDWB2BNE6L,2024/01/09 00:00,21464,4219,5207,5,50,-0.58,2024-01-09T21:36:00,2024-01-10T08:46:00,Oura
U_1YEDWB2BNE6L,2024/01/10 00:00,29250,4939,,26,84,-0.04,2024-01-10T22:16:00,2024-01-11T04:32:00,Oura
U_1YEDWB2BNE6L,11-Jan-2024,24347,3148,3843,,71,0.26,2024-01-11T22:56:00,2024-01-12T09:01:00,Oura
U_1YEDWB2BNE6L,12-Jan-2024,24549,5148,5361,,53,-0.28,2024-01-12T23:10:00,2024-01-13T06:43:00,Oura
U_1YEDWB2BNE6L,2024-01-13,23329,4766,7068,12,59,-0.1,2024-01-13T20:50:00,2024-01-14T06:14:00,Oura
U_1YEDWB2BNE6L,2024-01-14,19400,4239,6704,35,47,0.0,2024-01-14T20:56:00,2024-01-15T04:52:00,Oura
U_1YEDWB2BNE6L,2024/01/15 00:00,,7810,6667,23,62,,2024-01-15T23:08:00,2024-01-16T05:57:00,Oura
U_1YEDWB2BNE6L,17-Jan-2024,26435,8232,3833,48,50,0.1,2024-01-18T00:16:00,2024-01-18T04:42:00,Oura
U_1YEDWB2BNE6L,20-Jan-2024,25247,,5465,24,59,0.02,2024-01-20T23:20:00,2024-01-21T05:06:00,Oura
U_1YEDWB2BNE6L,2024-01-21,25122,2772,5029,,56,0.01,2024-01-22T00:32:00,2024-01-22T06:31:00,Oura
U_1YEDWB2BNE6L,2024/01/23 00:00,22910,3511,6878,,40,,2024-01-23T22:09:00,2024-01-24T05:25:00,Oura
U_1YEDWB2BNE6L,24-Jan-2024,24570,2422,9926,27,62,-0.27,2024-01-24T21:10:00,2024-01-25T08:58:00,Oura
U_1YEDWB2BNE6L,2024-01-25,24461,3041,,53,58,0.12,2024-01-25T21:46:00,2024-01-26T08:07:00,Oura
U_1YEDWB2BNE6L,2024/01/26 00:00,20038,3385,4411,2,52,0.22,2024-01-26T23:15:00,2024-01-27T05:17:00,Oura
U_1YEDWB2BNE6L,2024-01-27,27735,5495,7274,19,59,-0.13,2024-01-27T23:04:00,2024-01-28T07:27:00,Oura
U_1YEDWB2BNE6L,28-Jan-2024,26835,4758,,14,81,-0.09,2024-01-28T22:23:00,2024-01-29T06:05:00,Oura
U_1YEDWB2BNE6L,31-Jan-2024,23212,5530,3861,17,52,0.07,2024-01-31T22:32:00,2024-02-01T05:01:00,Oura
U_1YEDWB2BNE6L,01-Feb-2024,20447,2827,6211,3,53,,2024-02-01T22:02:00,2024-02-02T05:34:00,Oura
U_1YEDWB2BNE6L,02-Feb-2024,,4635,,36,82,-0.26,2024-02-02T20:58:00,2024-02-03T07:54:00,Oura
U_1YEDWB2BNE6L,03-Feb-2024,21141,3803,5899,34,60,0.15,2024-02-04T00:47:00,2024-02-04T07:45:00,Oura
U_1YEDWB2BNE6L,2024/02/04 00:00,23738,4980,4391,17,66,0.01,2024-02-04T23:23:00,2024-02-05T08:49:00,Oura
U_1YEDWB2BNE6L,2024-02-05,24049,3928,,,47,0.05,2024-02-05T21:46:00,2024-02-06T04:43:00,Oura
U_1YEDWB2BNE6L,2024-02-06,19478,4913,4238,,55,0.0,2024-02-07T00:42:00,2024-02-07T06:10:00,Oura
U_1YEDWB2BNE6L,2024/02/07 00:00,22341,5472,8175,37,44,-0.1,2024-02-07T20:45:00,2024-02-08T09:25:00,Oura
U_1YEDWB2BNE6L,2024-02-08,23242,,,30,54,0.33,2024-02-09T00:30:00,2024-02-09T07:16:00,Oura
U_1YEDWB2BNE6L,2024/02/09 00:00,25252,4421,3244,29,65,-0.05,2024-02-09T22:50:00,2024-02-10T07:06:00,Oura
U_1YEDWB2BNE6L,2024/02/10 00:00,22084,,8265,0,72,0.02,2024-02-10T20:50:00,2024-02-11T09:19:00,Oura
U_1YEDWB2BNE6L,2024-02-11,25912,5034,4909,,71,-0.35,2024-02-12T00:59:00,2024-02-12T06:39:00,Oura
U_1YEDWB2BNE6L,2024-02-12,20295,5146,5575,12,58,0.22,2024-02-12T22:28:00,2024-02-13T04:39:00,Oura
U_1YEDWB2BNE6L,13-Feb-2024,,2011,2512,39,52,-0.05,2024-02-14T00:52:00,2024-02-14T05:56:00,Oura
U_1YEDWB2BNE6L,2024/02/26 00:00,27466,6075,,36,,0.36,2024-02-26T23:33:00,2024-02-27T08:21:00,Oura
U_1YEDWB2BNE6L,2024-02-27,21784,4572,6064,37,59,0.27,2024-02-27T21:37:00,2024-02-28T06:53:00,Oura
U_1YEDWB2BNE6L,2024-02-28,31920,,4844,21,63,-0.18,2024-02-28T20:40:00,2024-02-29T08:43:00,Oura
U_1YEDWB2BNE6L,2024-02-29,29708,5557,7312,45,73,-0.06,2024-02-29T20:21:00,2024-03-01T09:20:00,Oura
U_1YEDWB2BNE6L,2024/03/01 00:00,22368,5295,,70,77,0.0,2024-03-02T00:43:00,2024-03-02T05:42:00,Oura
U_1YEDWB2BNE6L,2024-03-02,26487,9216,7188,43,60,-0.13,2024-03-02T23:42:00,2024-03-03T07:03:00,Oura
U_1YEDWB2BNE6L,2024/03/03 00:00,24760,4945,5533,27,47,0.1,2024-03-04T00:50:00,2024-03-04T06:40:00,Oura
U_1YEDWB2BNE6L,04-Mar-2024,25128,4326,6567,,69,0.12,2024-03-04T20:24:00,2024-03-05T07:42:00,Oura
U_1YEDWB2BNE6L,2024/03/05 00:00,25343,2431,5282,27,71,-0.32,2024-03-05T23:07:00,2024-03-06T07:07:00,Oura
U_1YEDWB2BNE6L,2024-03-06,29027,4278,8018,,54,-0.18,2024-03-06T23:37:00,2024-03-07T08:29:00,Oura
U_1YEDWB2BNE6L,2024/03/07 00:00,23196,6422,5231,44,64,0.09,2024-03-07T23:30:00,2024-03-08T07:29:00,Oura
U_1YEDWB2BNE6L,2024/03/09 00:00,20744,5650,6760,25,34,-0.18,2024-03-09T23:13:00,2024-03-10T04:43:00,Oura
U_1YEDWB2BNE6L,2024/03/10 00:00,24372,3980,7012,5,64,0.04,2024-03-11T00:22:00,2024-03-11T09:17:00,Oura
U_1YEDWB2BNE6L,13-Mar-2024,23766,5955,5340,36,62,0.01,2024-03-13T22:57:00,2024-03-14T05:59:00,Oura
U_1YEDWB2BNE6L,2024-03-14,26205,4942,4722,38,52,0.17,2024-03-14T20:44:00,2024-03-15T06:45:00,Oura
U_1YEDWB2BNE6L,2024/03/15 00:00,23560,5456,2960,14,,-0.08,2024-03-15T23:42:00,2024-03-16T06:22:00,Oura
U_1YEDWB2BNE6L,16-Mar-2024,29740,4603,6279,44,79,0.01,2024-03-17T00:44:00,2024-03-17T05:59:00,Oura
U_1YEDWB2BNE6L,2024/03/17 00:00,25115,,5326,34,58,-0.17,2024-03-17T21:59:00,2024-03-18T06:05:00,Oura
U_1YEDWB2BNE6L,2024-03-18,28376,6246,5850,30,58,0.21,2024-03-18T23:00:00,2024-03-19T07:45:00,Oura
U_1YEDWB2BNE6L,2024/03/19 00:00,25316,4665,4489,39,68,-0.19,2024-03-19T21:38:00,2024-03-20T09:26:00,Oura
U_1YEDWB2BNE6L,2024/03/20 00:00,24373,,5447,,64,-0.29,2024-03-20T21:08:00,2024-03-21T09:02:00,Oura
U_1YEDWB2BNE6L,2024-03-21,23823,2995,5503,,76,-0.03,2024-03-21T22:00:00,2024-03-22T04:48:00,Oura
U_1YEDWB2BNE6L,23-Mar-2024,21593,3216,4350,23,59,0.31,2024-03-23T22:54:00,2024-03-24T08:33:00,Oura
U_1YEDWB2BNE6L,2024-03-24,24749,6096,6492,35,65,0.08,2024-03-25T00:39:00,2024-03-25T08:06:00,Oura
U_1YEDWB2BNE6L,25-Mar-2024,20439,3613,,26,66,-0.04,2024-03-25T22:54:00,2024-03-26T07:59:00,Oura
U_1YEDWB2BNE6L,2024/03/26 00:00,28625,5603,6250,49,63,0.17,2024-03-26T23:01:00,2024-03-27T05:14:00,Oura
U_1YEDWB2BNE6L,2024-03-27,26030,6305,6959,,43,-0.08,2024-03-28T00:16:00,2024-03-28T07:49:00,Oura
U_1YEDWB2BNE6L,2024/03/28 00:00,27822,6341,,,83,,2024-03-28T20:07:00,2024-03-29T07:32:00,Oura
U_1YEDWB2BNE6L,2024/03/29 00:00,24252,,2991,48,67,0.02,2024-03-29T23:42:00,2024-03-30T09:11:00,Oura
U_1YEDWB2BNE6L,2024-03-30,26907,6013,5988,30,72,,2024-03-30T21:29:00,2024-03-31T07:44:00,Oura
U_1YEDWB2BNE6L,2024-03-31,30492,7004,,34,66,0.23,2024-04-01T00:15:00,2024-04-01T08:03:00,Oura
U_1YEDWB2BNE6L,2024/04/01 00:00,26071,3218,5368,31,76,-0.06,2024-04-02T00:31:00,2024-04-02T05:42:00,Oura
U_1YEDWB2BNE6L,02-Apr-2024,28088,7406,8754,,,0.04,2024-04-02T21:36:00,2024-04-03T08:41:00,Oura
U_1YEDWB2BNE6L,2024-04-03,28692,5868,3533,23,81,0.23,2024-04-03T22:39:00,2024-04-04T09:12:00,Oura
U_1YEDWB2BNE6L,2024-04-04,24258,3576,2237,29,68,0.01,2024-04-04T21:59:00,2024-04-05T04:45:00,Oura
U_1YEDWB2BNE6L,2024-04-05,23730,,1605,,76,,2024-04-05T23:10:00,2024-04-06T08:28:00,Oura
U_1YEDWB2BNE6L,2024-04-06,26744,6145,3055,45,62,-0.06,2024-04-06T23:34:00,2024-04-07T04:39:00,Oura
U_1YEDWB2BNE6L,2024-04-07,25238,5290,1211,7,53,-0.01,2024-04-07T22:35:00,2024-04-08T07:03:00,Oura
U_1YEDWB2BNE6L,2024/04/20 00:00,28451,5028,4332,21,82,0.18,2024-04-20T20:02:00,2024-04-21T07:28:00,Oura
U_1YEDWB2BNE6L,21-Apr-2024,26295,4527,6152,12,67,0.06,2024-04-22T00:49:00,2024-04-22T06:08:00,Oura
U_1YEDWB2BNE6L,2024-04-22,,4621,,41,73,0.07,2024-04-23T00:33:00,2024-04-23T04:55:00,Oura
U_1YEDWB2BNE6L,23-Apr-2024,25949,2529,5351,13,73,,2024-04-23T20:53:00,2024-04-24T05:41:00,Oura
U_1YEDWB2BNE6L,2024-04-24,28929,4125,6059,29,66,-0.06,2024-04-24T20:24:00,2024-04-25T05:47:00,Oura
U_1YEDWB2BNE6L,25-Apr-2024,19661,5366,4458,19,75,-0.08,2024-04-25T21:30:00,2024-04-26T05:26:00,Oura
U_1YEDWB2BNE6L,2024-05-07,,3316,,,64,,2024-05-08T00:27:00,2024-05-08T08:36:00,Oura
U_1YEDWB2BNE6L,2024/05/08 00:00,22329,4372,7226,32,,,2024-05-09T00:23:00,2024-05-09T08:18:00,Oura
U_1YEDWB2BNE6L,2024-05-09,,4533,2302,,52,0.17,2024-05-10T00:20:00,2024-05-10T08:40:00,Oura
U_1YEDWB2BNE6L,2024/05/10 00:00,28235,3858,2947,12,76,0.09,2024-05-11T01:00:00,2024-05-11T05:45:00,Oura
U_1YEDWB2BNE6L,11-May-2024,24135,,4496,,75,-0.23,2024-05-11T23:51:00,2024-05-12T08:41:00,Oura
U_1YEDWB2BNE6L,12-May-2024,26575,6113,4554,0,71,0.01,2024-05-13T00:42:00,2024-05-13T06:58:00,Oura
U_1YEDWB2BNE6L,2024/05/13 00:00,24142,5837,9622,45,66,0.02,2024-05-13T21:34:00,2024-05-14T04:53:00,Oura
U_1YEDWB2BNE6L,14-May-2024,21977,0,5319,10,50,0.18,2024-05-15T00:06:00,2024-05-15T08:16:00,Oura
U_1YEDWB2BNE6L,2024/05/15 00:00,22702,4345,3436,36,63,0.16,2024-05-15T23:29:00,2024-05-16T05:31:00,Oura
U_1YEDWB2BNE6L,2024-05-16,27771,6510,2749,34,62,0.02,2024-05-16T22:11:00,2024-05-17T07:16:00,Oura
U_1YEDWB2BNE6L,2024-05-17,25975,8508,5466,31,,-0.3,2024-05-18T00:03:00,2024-05-18T07:43:00,Oura
U_1YEDWB2BNE6L,2024/05/18 00:00,29278,4801,6077,41,47,,2024-05-18T22:10:00,2024-05-19T08:47:00,Oura
U_1YEDWB2BNE6L,19-May-2024,24699,4793,7790,,,0.27,2024-05-19T21:13:00,2024-05-20T04:57:00,Oura
U_1YEDWB2BNE6L,20-May-2024,25268,6653,8179,30,54,0.37,2024-05-20T22:16:00,2024-05-21T08:06:00,Oura
U_1YEDWB2BNE6L,2024-05-21,23840,3548,5283,27,47,0.01,2024-05-21T22:55:00,2024-05-22T07:28:00,Oura
U_1YEDWB2BNE6L,22-May-2024,29924,7509,5801,33,83,0.04,2024-05-22T21:45:00,2024-05-23T07:33:00,Oura
U_1YEDWB2BNE6L,2024/05/24 00:00,21632,2807,6115,35,64,0.04,2024-05-24T20:03:00,2024-05-25T05:53:00,Oura
U_1YEDWB2BNE6L,25-May-2024,25761,6679,,,76,-0.21,2024-05-26T00:08:00,2024-05-26T06:53:00,Oura
U_1YEDWB2BNE6L,26-May-2024,26778,7004,,26,,-0.25,2024-05-26T22:39:00,2024-05-27T06:37:00,Oura
U_1YEDWB2BNE6L,28-May-2024,26260,9336,4135,41,56,,2024-05-29T00:15:00,2024-05-29T07:30:00,Oura
U_1YEDWB2BNE6L,2024/05/29 00:00,25585,6912,,26,49,,2024-05-29T22:21:00,2024-05-30T06:05:00,Oura
U_1YEDWB2BNE6L,2024/05/30 00:00,,,4943,18,,0.2,2024-05-31T00:49:00,2024-05-31T04:42:00,Oura
U_1YEDWB2BNE6L,2024/05/31 00:00,27515,4133,4082,13,77,-0.07,2024-05-31T23:03:00,2024-06-01T06:48:00,Oura
U_1YEDWB2BNE6L,2024/06/01 00:00,25445,3794,3662,,73,-0.25,2024-06-01T21:55:00,2024-06-02T08:12:00,Oura
U_1YEDWB2BNE6L,2024/06/02 00:00,,5968,7242,35,68,-0.21,2024-06-02T23:26:00,2024-06-03T05:06:00,Oura
U_1YEDWB2BNE6L,2024-06-03,23439,7329,,29,73,0.13,2024-06-03T23:40:00,2024-06-04T04:54:00,Oura
U_1YEDWB2BNE6L,2024/06/04 00:00,24180,6810,5800,,68,0.3,2024-06-04T21:35:00,2024-06-05T06:53:00,Oura
U_1YEDWB2BNE6L,2024-06-05,26985,5498,,34,74,0.16,2024-06-05T21:53:00,2024-06-06T07:32:00,Oura
U_1YEDWB2BNE6L,06-Jun-2024,25989,5077,4012,25,69,0.16,2024-06-07T00:56:00,2024-06-07T05:15:00,Oura
U_1YEDWB2BNE6L,2024/06/07 00:00,23447,5540,,13,47,0.19,2024-06-07T20:51:00,2024-06-08T08:58:00,Oura
U_1YEDWB2BNE6L,2024-06-08,27596,6102,6530,11,74,0.18,2024-06-08T23:09:00,2024-06-09T08:31:00,Oura
U_1YEDWB2BNE6L,2024/06/09 00:00,22222,,,,58,-0.21,2024-06-09T23:31:00,2024-06-10T08:51:00,Oura
U_1YEDWB2BNE6L,11-Jun-2024,,4890,4995,15,,-0.19,2024-06-12T00:38:00,2024-06-12T08:51:00,Oura
U_1YEDWB2BNE6L,2024-06-12,25379,4918,4725,37,73,,2024-06-12T21:57:00,2024-06-13T08:24:00,Oura
U_1YEDWB2BNE6L,2024/06/13 00:00,24447,5225,7148,31,,-0.17,2024-06-14T00:06:00,2024-06-14T08:02:00,Oura
U_1YEDWB2BNE6L,14-Jun-2024,32029,5270,4285,,58,,2024-06-14T23:40:00,2024-06-15T09:04:00,Oura
U_1YEDWB2BNE6L,2024/06/15 00:00,26132,5185,6024,17,90,0.04,2024-06-15T20:49:00,2024-06-16T08:35:00,Oura
U_1YEDWB2BNE6L,2024/06/16 00:00,,,1791,26,67,0.2,2024-06-16T21:30:00,2024-06-17T07:16:00,Oura
U_1YEDWB2BNE6L,2024/06/17 00:00,25873,7490,8022,42,83,0.47,2024-06-17T23:19:00,2024-06-18T09:22:00,Oura
U_1YEDWB2BNE6L,2024-06-18,25594,,5319,27,73,0.03,2024-06-18T23:49:00,2024-06-19T05:19:00,Oura
U_1YEDWB2BNE6L,2024-06-19,24630,5018,4093,,,0.26,2024-06-19T21:46:00,2024-06-20T04:46:00,Oura
U_1YEDWB2BNE6L,2024-06-20,24813,7278,6184,47,55,0.35,2024-06-20T23:50:00,2024-06-21T07:39:00,Oura
U_1YEDWB2BNE6L,2024/06/21 00:00,25647,3459,4873,15,77,0.05,2024-06-21T21:01:00,2024-06-22T04:54:00,Oura
U_1YEDWB2BNE6L,22-Jun-2024,27163,2025,5834,55,65,0.06,2024-06-22T21:25:00,2024-06-23T04:51:00,Oura
U_1YEDWB2BNE6L,2024-06-23,27757,3888,4486,28,75,0.13,2024-06-23T22:39:00,2024-06-24T06:30:00,Oura
U_1YEDWB2BNE6L,24-Jun-2024,20410,5543,1648,25,56,-0.23,2024-06-24T23:45:00,2024-06-25T06:55:00,Oura
U_1YEDWB2BNE6L,25-Jun-2024,26642,3829,6517,38,57,-0.22,2024-06-26T00:04:00,2024-06-26T04:46:00,Oura
U_1YEDWB2BNE6L,2024/06/26 00:00,26616,3866,5844,47,68,0.12,2024-06-26T22:09:00,2024-06-27T06:54:00,Oura
U_1YEDWB2BNE6L,28-Jun-2024,26919,6810,3280,37,55,0.18,2024-06-28T23:47:00,2024-06-29T08:07:00,Oura
U_1YEDWB2BNE6L,2024/06/29 00:00,28212,4075,2548,30,80,-0.06,2024-06-29T20:42:00,2024-06-30T08:46:00,Oura
U_1YEDWB2BNE6L,2024-07-01,25269,5721,5021,23,69,-0.03,2024-07-01T20:01:00,2024-07-02T06:54:00,Oura
U_1YEDWB2BNE6L,02-Jul-2024,25308,4441,9514,34,68,-0.03,2024-07-02T20:36:00,2024-07-03T08:38:00,Oura
U_1YEDWB2BNE6L,2024-07-03,23417,,4994,40,59,-0.14,2024-07-03T23:19:00,2024-07-04T05:06:00,Oura
U_1YEDWB2BNE6L,2024/07/04 00:00,26183,6044,7400,,74,0.22,2024-07-04T20:21:00,2024-07-05T08:05:00,Oura
U_1YEDWB2BNE6L,2024-07-05,25601,5564,6201,,78,-0.12,2024-07-05T21:22:00,2024-07-06T06:19:00,Oura
U_1YEDWB2BNE6L,2024-07-06,24580,5616,867,43,57,-0.2,2024-07-06T20:49:00,2024-07-07T07:22:00,Oura
U_1YEDWB2BNE6L,07-Jul-2024,28633,4094,7238,,59,0.35,2024-07-07T21:27:00,2024-07-08T08:52:00,Oura
U_1YEDWB2BNE6L,2024/07/08 00:00,19691,6075,,25,41,-0.05,2024-07-09T00:29:00,2024-07-09T06:06:00,Oura
